,Autoformer,BiMamba,CARD,Chronos,CoST,Crossformer,DLinear,FITS,FedFormer,GPT4TS,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,Gated_TabNet,Informer,LTSF_Linear,Lag_Llama,MambaFormer,Moirai,NBEATS,NHits,PatchTST,RLinear,Reformer,S_Mamba,TEMPO,TFT,TTM,TimeMachine,TimeMixer,TimeXer,Time_MoE,TimesFM,TimesNet,UniTS,iTransformer
Autoformer,1.0,0.053010650621017286,0.27324050441434644,0.7949876148521686,0.01144369194854411,0.7595453835628054,0.36893611235395296,0.8676269615264993,0.5854066514193592,0.2277993184373479,0.15836276193438614,0.0016787970774754246,0.6518890229540544,0.7762633268033792,0.0844827364891858,0.0017382271876364985,0.008021110597678849,0.20693735279318082,0.3078025756706415,0.00128129099850538,0.6240675011677341,0.06817751170122088,7.97004855466188e-05,0.017632216279364066,0.14221314152020703,0.12071589679471462,0.2834615061103347,0.5410624243895228,0.001275039507986575,0.9414645770362631,0.04302232195558364,0.04927767558129337,0.5956540399350598,0.5235698173162591,0.15293075764575614,0.5735171079262327,0.0396320276686184,0.4148658360090711,0.6056354659829479,0.21513994449049845,0.10649648676479417,0.040039976408954514,0.3600912044211846,0.4860863620004616,0.0014307400648168045,0.0016639468031924842,0.077441779462887
BiMamba,0.053010650621017286,1.0,0.9994691861137737,0.0012956124848226835,0.06488413084931732,0.020523345876287902,0.0024364136278418602,0.001463395905698217,0.026986444219332162,3.544421557477584e-05,0.37538797788248557,3.6576539999000346e-06,0.04083600119781994,0.1581222028397482,0.00042898664925683505,1.6610837874297957e-05,5.297163363282564e-05,0.002696453143712585,0.007687562125240577,0.004852344262532782,0.17846093086733994,3.076371621291152e-05,0.00018505135763646763,0.0007369470175200288,0.01990847846716126,0.6720067962887666,0.0006834552941918925,0.007631834893671252,0.00850320927678938,0.01088312558101312,0.6628979152805132,0.9327341187956657,0.015660889401181377,0.001496239815502065,0.6663564075130193,4.283209460731463e-05,5.697845615992847e-06,0.9808587002841918,0.0005840870854578739,0.012522268206971887,0.02388453439676952,0.00010695270026128689,0.0140702786172755,0.09339262850663,0.0014168718037677053,0.0020639174052738962,0.00018269135121129487
CARD,0.27324050441434644,0.9994691861137737,1.0,0.050654712766119436,0.13653192898889666,0.22414253688931018,0.0881642839170873,0.09944428457651644,0.19745709938094547,0.01765703771125393,0.5939135785231207,0.001479611405195591,0.1328121223450276,0.28667430254996007,0.006682469536913871,0.005392316694789123,0.001470834930931142,0.01037259644612365,0.02669563818884635,0.060789543111373634,0.10160970086951226,9.099827979786035e-05,0.010500943103967098,0.012423618892813293,0.0599864140079589,0.7186879047422807,0.054987032121732726,0.11785221313982719,0.15892304905293808,0.20363195739598283,0.7597061251173896,0.9572970197147475,0.21515624592676819,0.0801396305148927,0.8082593073058641,0.022736810311286604,0.022451016245095268,0.9836085646415174,0.07604622374003012,0.004665357848640417,0.04508046024542045,0.03362966903413467,0.26231346439816683,0.22202756226642317,0.0006240586186743169,0.03258478900026884,0.02405288739789513
Chronos,0.7949876148521686,0.0012956124848226835,0.050654712766119436,1.0,0.001803908481543104,0.521744439508959,0.6389690424643162,0.701016113987551,0.11833787156552278,0.08863144255670963,0.19064538059350244,3.3715333664474656e-05,0.779574319266289,0.5248808581866398,0.026695810863452962,0.00182029801021244,0.0006810473903742231,0.09054607778849211,0.2398226298483752,0.14142496568343632,0.20821442531940093,0.002905829012223693,0.006157026552251033,0.01456711206547956,0.2615410664775981,0.009865999986802931,0.3430969267900048,0.06527911900023042,0.00014765130322391684,0.7063044568546144,0.02844198572201284,0.036338097703504824,0.29600635530537445,0.6696424434894319,0.019548779422686513,0.6392069372942801,0.1029758911437082,0.43308305293107097,0.8214975142157961,0.14797651938664935,0.16577752562305514,0.1151847869816034,0.08781694151315622,0.015645410144652816,0.00014120651227123027,0.00020816163054626635,0.02564127937508731
CoST,0.01144369194854411,0.06488413084931732,0.13653192898889666,0.001803908481543104,1.0,0.006171042994121079,0.008330729784757906,0.00261546486095221,0.00033041319978899253,0.0018734258133383808,0.016884913858005612,0.00030044943570906035,0.012321750489783234,0.043452294179575635,0.002059086916448294,0.00036529930040840597,0.0006293191508011109,0.0051240580792903945,0.008703087093139938,0.0036276488446604915,0.009614779644678384,0.0006614836962846038,0.0011016411727731157,0.0018581071363776847,0.024984272948388675,0.018291169766297077,0.0016951453163620567,0.0028534384849561167,0.5256385496978047,0.0015217989116387276,0.33593853272378604,0.2099708169524841,0.009492380626227703,0.002172735807909554,0.004859968704967299,0.0020505387990228385,0.0005946882952443389,0.5683711053722478,0.0030507681453721958,0.012363699625392188,0.02706628995933924,0.001304463620819929,0.011372666970106637,0.029307975846582623,0.057539625115737625,0.7373458024941169,0.0015157868568809185
Crossformer,0.7595453835628054,0.020523345876287902,0.22414253688931018,0.521744439508959,0.006171042994121079,1.0,0.1708810275883017,0.5255552187533596,0.5777986158310737,0.06791658703119774,0.23218806057766317,0.0002440001196390984,0.5043170268463544,0.8931409375090775,0.03740941756929872,7.312210207599534e-05,0.0032395378777907435,0.12429259840281714,0.17360598300781382,0.017505521368815113,0.6390621934438636,0.02450989170955853,0.0004932241266675241,0.010426571715548505,0.14666671456045477,0.06291012154658016,0.08194483636740957,0.506537245807738,0.00014422281937753745,0.7249948707654652,0.02607558970263324,0.06233501987519774,0.6887226027060975,0.2083313985084001,0.08519429087945962,0.35558900105285973,0.000995328328438294,0.49660967513910537,0.3608760255314427,0.16637423725478206,0.09881264351447139,0.0024858581953934866,0.30828483233448223,0.4388199125328023,0.000280761420848874,0.00021986838010845666,0.013625861901522152
DLinear,0.36893611235395296,0.0024364136278418602,0.0881642839170873,0.6389690424643162,0.008330729784757906,0.1708810275883017,1.0,0.3800670740283558,0.2581702844860989,0.3535266497930123,0.11900412898939416,7.408270054032329e-05,0.9522812701757799,0.3239868349460093,0.08330763936425822,0.0016617254596580366,0.0025244537923680976,0.25055994886930866,0.4218080198681813,0.07428433932900402,0.3216962582214984,0.046792932561686484,4.752014109632441e-05,0.021244295726488227,0.18020313808573318,0.04370041815107206,0.8643575008128381,0.16634803528294606,0.0003403742860139669,0.397815782275297,0.0007202026034143216,0.00017749573610981173,0.05401939694028535,0.7895575760446638,0.045727401044744154,0.9172886532550462,0.10032963758269697,0.2927781644848322,0.6491693054325114,0.22780845711322772,0.10888955291440494,0.13325941679071107,0.025826741453566004,0.05831584401139911,0.00043101653230603887,0.00018223980463849543,0.11592798528066339
FITS,0.8676269615264993,0.001463395905698217,0.09944428457651644,0.701016113987551,0.00261546486095221,0.5255552187533596,0.3800670740283558,1.0,0.23080447534846749,0.02472813193705714,0.17335265137985933,9.418638820202219e-06,0.6788787305299486,0.6337113505314598,0.025819624249653117,0.0001556016340849009,0.0007463375902325708,0.09150373057456629,0.20108481198482742,0.06993996862785279,0.3775983361564472,0.00783075962846369,0.001007245941989643,0.007690006684829109,0.2024713338112345,0.023704993297479993,0.10760993042255795,0.15757783745653486,8.312091043638503e-05,0.7776812310392887,0.0196498246289305,0.025494259624434967,0.2265060576919189,0.3111582348252149,0.027037519261112752,0.49388437986175093,0.007074544958970641,0.44375070359355995,0.5497853363796112,0.1543977894141879,0.13379533929316967,0.008392323702989257,0.06670858729498752,0.0751412098034332,0.00024557805295666313,0.00011971353241690963,0.0015543478447526127
FedFormer,0.5854066514193592,0.026986444219332162,0.19745709938094547,0.11833787156552278,0.00033041319978899253,0.5777986158310737,0.2581702844860989,0.23080447534846749,1.0,0.05885348491005571,0.6443606849227024,0.0014874114383816028,0.37774417455840004,0.8184560402656222,0.029705933508046956,0.003532900292021468,0.004128112261797989,0.07480540467945351,0.1371098020222492,0.076171274387135,0.827706620317537,0.0061264918390684375,0.011360928788369362,0.021374864705679064,0.18780658417712615,0.006994215159749073,0.0933364473746856,0.8348361280806291,3.164943543598753e-05,0.44225145890272755,0.17763059685552474,0.2915981668548784,0.7330908087390238,0.15348866403591144,0.031235683785603152,0.140169842363415,0.029194525345831224,0.6522901792628444,0.22562693428848246,0.10991194586583686,0.13524266326598866,0.048101992179942155,0.8894364328560393,0.8252565003528523,7.033757055574519e-05,0.00017100110632206622,0.03361261537872573
GPT4TS,0.2277993184373479,3.544421557477584e-05,0.01765703771125393,0.08863144255670963,0.0018734258133383808,0.06791658703119774,0.3535266497930123,0.02472813193705714,0.05885348491005571,1.0,0.058747294885555856,3.098311129989817e-05,0.6401337077573741,0.1332391850191541,0.15220095113696974,0.017850207841921373,0.0027680896919730635,0.36314189448906986,0.7115062855184555,0.29028791595320214,0.09524585687990039,0.04056201612539967,0.00878027056958297,0.06316622382966486,0.36946755185810254,0.00803824192801228,0.4154312125557944,0.014173420528400538,2.6883365736418696e-05,0.19074266705055343,0.0008180856542296944,9.361591358447718e-05,0.005071628485661117,0.16505797674591638,0.006804915024136271,0.3563842593883755,0.6107599757494206,0.2647619862328565,0.12825184184754712,0.2749833544876281,0.20953921482998528,0.6804030972112947,0.0006214667990263045,0.00024020053141216025,0.00012497311385861742,2.8706100501540988e-05,0.3553903746673539
