,Autoformer,BiMamba,CARD,Chronos,CoST,Crossformer,DLinear,FITS,FedFormer,GPT4TS,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,Gated_TabNet,Informer,LTSF_Linear,Lag_Llama,MambaFormer,Moirai,NBEATS,NHits,PatchTST,RLinear,Reformer,S_Mamba,TEMPO,TFT,TTM,TimeMachine,TimeMixer,TimeXer,Time_MoE,TimesFM,TimesNet,UniTS,iTransformer
Autoformer,0.0,-1.6730833844410107,3.649211793139601,2.4003850398598825,-0.9089441026605161,-0.1279058489477723,0.9874989622072547,2.6733698159168866,2.1509801761293943,-0.7748774861193031,3.2465149100109163,2.1553243247497176,2.937401833905064,4.140743090140581,1.2508284742656646,4.141750300367725,3.242254561766709,0.8336042782327364,1.7183910479924143,2.596239566552402,2.570724663781473,1.7992421064999464,3.1999837497624024,3.748574292081433,2.21153429665661,-0.26301797144275385,0.9740896647093122,1.299097224301486,-0.5009548378660268,3.590394543317362,3.4715618368473793,3.148921066846503,3.1388155638990383,3.0730236872303904,-1.1746895847867351,-1.3194944104275543,-2.6178976658229454,0.9894175732196471,1.1613171035530718,-2.876318879618416,-1.2278711328963208,0.07480666398552571,0.9982376520735959,3.366979263141259,-1.1500640477522202,-1.9443597699010708,2.8188747791113924
BiMamba,1.6730833844410107,0.0,4.239044753663817,3.463315509394651,0.760220916368507,1.2821629638788357,2.4931740882169606,3.540475371355828,2.7563271602899504,0.6387290171133351,4.087864497375404,3.0507046911040976,4.488226940011868,4.529592151082166,2.3376062324188474,5.229082801494158,4.876108372083493,2.235834328042339,2.8987693530931704,3.4326582658611446,4.1844899551953345,2.9095517381571385,4.290239214265298,5.279451050372546,3.04909068429987,0.8472713513778162,2.4431774751409647,2.805935424788157,0.17657288912866415,4.12340924497962,4.42688406827681,4.442337804981975,3.5660110618923153,3.2000495018466317,-0.04143278273131524,-0.8330125217105836,-0.7925918167417874,1.9506371049277096,2.226865342795117,-3.214379074867923,-0.3223854041693442,0.99429059477299,2.3344574961627345,3.572051425127684,0.9058113267128194,-1.184049369465926,3.509618356993422
CARD,-3.649211793139601,-4.239044753663817,0.0,-3.1119036482766536,-4.188837887205127,-3.7211839823469557,-3.875853397606114,-2.1571111823963407,-1.706657705859223,-4.949715312387494,0.3900456744133353,-0.8934009944543636,0.3761050842265759,1.0497233773386065,-1.9872624790370532,2.2728758062282095,1.158933513950228,-2.5664319349267424,-2.3454764236210144,-1.2341008859394502,-0.44316304959497643,-2.083778126117899,-0.4774140429585699,1.9126640125295153,-0.7426985971760341,-2.9052748668022543,-4.92766721858138,-2.718826334299996,-2.358512090406576,0.7583840610658457,-0.12418641070116787,-0.23967011417941284,-0.13269202571985747,-1.7382686908436293,-4.558225176093236,-3.521567297598326,-5.46238205169377,-2.6064301057812016,-3.6733331231645914,-4.127102374828605,-2.657572736088344,-2.4433166549465857,-3.190902199822496,0.48918778645155936,-4.057294786908911,-4.233355881460701,-2.4722944428389013
Chronos,-2.4003850398598825,-3.463315509394651,3.1119036482766536,0.0,-3.0151430585942456,-2.748830543406284,-2.3661090146169252,0.36423014639021806,-0.026296301330652885,-4.0524802614398325,2.58663594432186,-0.057903003276200224,1.4559242363194336,2.4916123604184155,-0.9205843305625324,3.119327349657552,2.013075740609403,-1.4281934878685214,-0.9149741467170911,0.21895851136373412,0.6420955119041438,-0.6372402831694186,0.8642162965570315,2.738984361588565,0.36436083960137317,-2.1599984242906456,-3.787970646608595,-1.2774234119004406,-1.836811184962469,3.4220887247617404,1.4356271714773825,2.1806836073186733,2.4876709467011495,-0.04038871849808905,-3.689494896474359,-2.992831658974042,-4.4095650588469555,-1.1181254281890811,-1.907795740215032,-3.5968490960191843,-2.030839504328545,-1.705364557843524,-2.0067159365626774,2.434813108461083,-2.9055000945288176,-3.767943506653114,1.3101400546221993
CoST,0.9089441026605161,-0.760220916368507,4.188837887205127,3.0151430585942456,0.0,0.8013589620935814,2.3695597439783316,3.1376330379927833,2.6040367042509787,-0.06065494876472842,3.7032168865408015,3.4690575041449643,4.463049922617733,4.221196024014271,1.8458876670145588,5.02633503311028,4.84932750042768,1.8024536448280675,2.4501425051272787,3.253780727958837,3.8288228410932827,2.670518746627176,4.217059858172028,5.334528305820352,3.3644902266208376,0.32204896184495313,1.9321422123485807,2.3185289016101565,-0.1907972741902546,3.8962246101863607,5.426850512359258,4.324260236538899,3.3548765874978694,2.8260527618302795,-0.6663968534834734,-1.2270550048584141,-1.5644009804591976,1.7133938165216966,2.2498646775332527,-2.7249535125410547,-0.7652331510761851,0.7762025779648398,2.115886068377049,3.391791263250319,0.07650864719563477,-1.6691484179263485,3.303815271646159
Crossformer,0.1279058489477723,-1.2821629638788357,3.7211839823469557,2.748830543406284,-0.8013589620935814,0.0,2.0871327877148604,2.6880528216797632,1.999655153722994,-0.9440084936036313,3.6487056551184898,1.842978279722067,3.867353861453674,3.388463639442409,1.0373816247699397,4.370524931055185,4.276992684720081,0.8982111057512575,1.510371078032147,2.277426335674757,2.902618852732897,1.7943803151538973,3.1373746340231876,4.747507708970271,2.651277494743498,-0.2886714260570012,1.5677304867415136,1.8457792751824027,-0.7427694358057835,3.366976181006883,4.6901851133032215,3.929633654133053,2.908960528406045,1.9684900808301313,-2.0850685522803323,-2.4256838163213983,-1.9780929134274503,1.218288662280074,1.9737948893322024,-2.7204829658056218,-0.9107458691621481,0.2878749433947801,1.6599357686745297,2.950260296869095,-0.4928446864266217,-2.6663333446381245,2.8450333298317716
DLinear,-0.9874989622072547,-2.4931740882169606,3.875853397606114,2.3661090146169252,-2.3695597439783316,-2.0871327877148604,0.0,2.2624271556799123,1.5727967029796925,-2.390418824158064,3.301796977379014,1.1003904185395348,3.347351843085878,3.5294896583799384,0.28249871432670604,4.381379249710997,3.6687563424234138,-0.164925160043821,0.7092556467801984,1.8937060186533043,2.227291390894469,1.0988118302446543,2.910750961627487,4.372257966815647,2.1339531000308267,-1.2362883618239313,-0.12623271578927434,0.6933780666583235,-1.3143518353660346,3.595231342381123,4.37167478686685,4.267281022781806,2.838806786070653,1.5044678695936096,-3.184169941262475,-2.6290721556985774,-3.6526565496497705,0.22822206767562975,0.47902763515157215,-3.1939138624679977,-1.5257491208919698,-0.904925818463152,0.14427854252670627,2.8909447351383766,-1.6132365783369353,-3.332636788019258,2.6831727464748023
FITS,-2.6733698159168866,-3.540475371355828,2.1571111823963407,-0.36423014639021806,-3.1376330379927833,-2.6880528216797632,-2.2624271556799123,0.0,-0.23606330885710977,-4.370875441861192,2.5226989585083395,-0.15441772328013184,1.2908305192938472,2.3368930790237616,-1.0063576448027487,3.2455192469737963,1.9441993268665843,-1.3817744209805516,-1.0599750571773856,0.04708206699800722,0.505116917220903,-0.818349508929419,0.7474200796864746,2.669587034585008,0.20614862263266825,-2.2442946886289294,-3.302404468753196,-1.3224050156821963,-1.8319471641839236,3.31924242194129,1.2326363024612625,1.5788156190927183,2.1627525342425726,-0.32710260105116545,-3.9918589984772206,-2.9352559543266086,-4.493574641907005,-1.2589392673129807,-1.710287076376313,-3.642658793936357,-2.0521433938176585,-1.5930308169650593,-1.7144949610518458,2.689791374537055,-2.963891844646562,-3.6504613661944263,0.7926099328923394
FedFormer,-2.1509801761293943,-2.7563271602899504,1.706657705859223,0.026296301330652885,-2.6040367042509787,-1.999655153722994,-1.5727967029796925,0.23606330885710977,0.0,-2.775594134588444,1.5675428519060224,-0.043848759783824694,1.3074815923768306,2.5036162314862516,-0.9300353439603585,3.213566451958377,1.8541864841629254,-1.2487894161475541,-0.8267135851487011,0.23140920016211783,0.5854645951774197,-0.5774166121594607,0.8664039782077824,2.532369178319583,0.3684068911841065,-1.7459597017347865,-1.8228876413380413,-0.8496918467227712,-1.6224014344165392,3.0725649558201753,1.247161856982184,1.3675796404969336,1.9747594527564312,-0.01658888062408676,-2.9382269942271777,-2.4206546059870453,-3.4814420459261513,-1.0028466172808286,-1.3262074427948796,-3.103794743920626,-1.9093522009620036,-1.4837684412591448,-1.45155109000182,2.438859530634409,-2.3455347162697553,-3.4473873508358297,0.7492059285534519
GPT4TS,0.7748774861193031,-0.6387290171133351,4.949715312387494,4.0524802614398325,0.06065494876472842,0.9440084936036313,2.390418824158064,4.370875441861192,2.775594134588444,0.0,5.561407553359826,2.1285951071244176,4.0250662630535485,4.287919844358006,1.5340399207619502,5.029483890627948,4.474434031604037,1.3619793593890541,2.132614351105212,2.932703542006304,3.401035397796809,2.406339847942318,3.6739363503194506,4.966324391019684,2.653441278823379,0.5312170881326138,2.644014518928425,3.814338441171118,-0.16170414154731605,4.731085986827853,4.599305322328554,4.728833024309473,4.151779035322729,2.9942461113998227,-0.7982478480825247,-1.334220532381943,-1.1743302094357906,1.9149955951638251,2.2029218848150713,-2.2293825839881527,-0.5110957761723863,0.6403248178525647,1.955383823288256,4.156593357579903,0.12553788680520842,-1.7327791009406597,4.049747251049738
