,Autoformer,BiMamba,CARD,Chronos,CoST,Crossformer,DLinear,FITS,FedFormer,GPT4TS,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,Gated_TabNet,Informer,LTSF_Linear,Lag_Llama,MambaFormer,Moirai,NBEATS,NHits,PatchTST,RLinear,Reformer,S_Mamba,TEMPO,TFT,TTM,TimeMachine,TimeMixer,TimeXer,Time_MoE,TimesFM,TimesNet,UniTS,iTransformer
Autoformer,1.0,0.007897682693830177,0.22625250181000833,0.1463914248763336,0.6699556417379156,0.165830570251279,0.6279643492779403,0.0038866649165205658,0.0422491472338371,0.005270699987622418,0.8651504210166576,0.012830295111377676,0.09523086529615332,0.0002777804985687471,0.8067889779105522,0.00032489367962140747,0.1354271201546433,0.6361437548574305,0.3594857775231324,0.5041471219680771,0.029240766542643737,0.9401593321272967,0.3636832276176647,0.03255318498649973,0.04915984128473938,0.48761978235835945,0.5889815207285527,0.019479022273272584,0.057122903099597666,0.0009603514209466368,0.242142167800673,0.8101747007068474,0.7593892495673908,0.0017241721670866461,0.057155228275221015,0.5741118695516336,0.23794513473936996,0.02325480282679382,0.058167577452849395,0.16135483238678372,0.01899150950251549,0.13706000863640444,0.0563403795479247,0.03161043167133948,0.09679821727880844,0.05665295859709718,0.2604791536891726
BiMamba,0.007897682693830177,1.0,2.398309772999596e-09,3.259793878962469e-05,0.008137533749919879,0.9602810179839578,0.015638083772565814,0.7449420182633553,0.00025589036762485584,3.370449586093116e-08,0.013641970225712896,7.384258998821558e-05,0.0003282451284027932,3.2630066411076797e-06,0.002976881690823774,1.5249006568573975e-07,0.0032661581952573293,0.024687241056068787,0.009178386053831256,0.008997782598021864,3.1375941064615276e-05,0.054808099210183814,0.010351152517399376,0.0004902633303573989,1.164684301091512e-05,0.00496134079346966,0.0007110938024434965,0.7517458739308283,0.8576745132505876,0.8907140752020553,1.828901519118631e-08,3.6123907571461444e-05,0.004916964240874178,0.5632507357688046,0.5099072562896423,0.02319106257599657,0.00074358101693206,0.48217406132188767,0.3622234347561881,0.018529264066117657,7.619035099359905e-05,0.5618237758132731,0.7294685619604819,0.793660532484959,6.839757823673409e-06,0.6004776668001548,9.994294525306202e-07
CARD,0.22625250181000833,2.398309772999596e-09,1.0,0.3737285152693115,0.05138790971487994,0.0030593546813195704,0.4915178947840597,0.0033930036375302564,0.1546090468233996,0.005728621556319036,0.12314801497242112,0.019109205320556155,0.1928992952941999,0.18059226131670236,0.21822154789313175,8.90121984340464e-05,0.3343704027751002,0.6654879032439447,0.7093590943237902,0.7059090392549279,0.392495494738909,0.2843265814147462,0.8536947629940315,0.05510017838300496,0.06616272761451936,0.9068460056184202,0.003044176285379674,1.1739305961544488e-05,0.0039843013897649104,2.0244898010224333e-05,0.6628000950867068,0.13721530073528054,0.08159964803572417,7.439969800149271e-05,0.002701299787461142,0.004611165586337895,0.820173544476644,0.014750762721353894,0.0011992556699857992,6.132647012435655e-08,0.03795634773868728,0.007317846496541769,3.638032967767657e-06,0.00219662052779257,0.5648573240107853,0.0026008510730921586,0.7852769908256454
Chronos,0.1463914248763336,3.259793878962469e-05,0.3737285152693115,1.0,0.09180188871382033,0.006881984778672745,0.3592629605264195,0.0010491424340279831,0.21735987098204368,0.07721680231464978,0.01734396568194785,0.11379320874199861,0.6593153969276457,0.6993218179104388,0.1821943328503446,0.013768510020246039,0.7587391206057092,0.5016983919350233,0.49508818532931453,0.5112675415937693,0.9773391425563844,0.2691015819979874,0.7980979155579642,0.27892388610775964,0.37630343221421825,0.31394594786707675,0.0016497984432146673,0.00012310606702925497,0.001249734515998524,0.0018827894561892489,0.6953406909112854,0.015533808668783289,0.022854963861910438,8.587199492748887e-05,0.002556524781626379,0.024226962921712225,0.7562793884995742,0.027293613731132593,0.00037754598918060545,0.0024099062864224585,0.21759505392263945,0.005092928368596095,0.0012339452036518317,2.7858908608902055e-06,0.775132636232073,2.2276758691486265e-05,0.2516085169983837
CoST,0.6699556417379156,0.008137533749919879,0.05138790971487994,0.09180188871382033,1.0,0.12317855937810984,0.3444750346421599,0.09362934652543964,0.04492794384123733,0.0010752405833851508,0.8524524774129367,0.0016131416319897784,0.016637557261098834,0.0020799624791227878,0.4839010592314217,4.352956182618328e-06,0.04697018452626445,0.3444720047673946,0.17887378649361962,0.21188472717342588,0.002756500971006881,0.786242505849049,0.1303509042871589,0.005747407526841997,0.004878992066358556,0.34742764009900773,0.7773577368296576,0.01591243616332516,0.11942844097825,0.001914307478321442,0.07892697495944168,0.5653493380198165,0.9201475065206974,0.040181439524912044,0.17505173891087922,0.6759290905276187,0.02964093053829875,0.1193773881272715,0.18609474625800226,0.1720759068867017,0.0016044405091628633,0.11834560212921352,0.03758961523040116,0.13451422212432784,0.007835501835778524,0.09720440774750094,0.13248436060806035
Crossformer,0.165830570251279,0.9602810179839578,0.0030593546813195704,0.006881984778672745,0.12317855937810984,1.0,0.11662654292995578,0.8448193486046438,0.01726902291553367,0.0004218144496541676,0.17434509968842127,6.479197625175459e-05,8.894349315169414e-05,0.009214119661685727,0.07243841939746853,3.266046944006007e-08,0.002725410886970092,0.031318674818535897,0.06787921256537377,0.026050148073684776,0.005352413802775846,0.15616201679745645,0.0050567194934154625,8.391662115436738e-05,1.6616210225084416e-05,0.03656250116494264,0.11794028186000016,0.8544495562727508,0.8999157583741262,0.9007793932794905,0.00418700740312361,0.0665337563621109,0.17899881889424019,0.7470803307369214,0.676441266285221,0.050501636450663856,0.004477271956784934,0.6254835793748577,0.6333462204069211,0.2773554358829602,0.00016023493358763297,0.5755947607683465,0.8099972833860796,0.8666606311052729,0.0037828096365453145,0.7289550383356775,0.026799054742217
DLinear,0.6279643492779403,0.015638083772565814,0.4915178947840597,0.3592629605264195,0.3444750346421599,0.11662654292995578,1.0,0.028861770541443788,0.13856455275763424,0.026567204246370935,0.6702086189391396,0.00740989399626768,0.08829021453958052,0.043270829645468245,0.8457204187470335,8.669087489732163e-05,0.12896018367831186,0.8138828936121136,0.5157500530696573,0.6685704692547085,0.03345964109883459,0.5526574174704715,0.420885495444959,0.02056119543746293,0.05343239762846519,0.7034052500861554,0.4914624111282584,0.013820813203983873,0.06942237099579818,0.001072277038966174,0.42195927026138946,0.9167593112439678,0.5860496498181891,0.02474700975688493,0.07155050734683388,0.420579746773746,0.2717920361610602,0.008480922596957097,0.08699247806290034,0.11191187490096755,0.007997109705894623,0.11565086381828804,0.04125235769756519,0.08853452918533655,0.17352225415414946,0.08921006287997013,0.5850516549354317
FITS,0.0038866649165205658,0.7449420182633553,0.0033930036375302564,0.0010491424340279831,0.09362934652543964,0.8448193486046438,0.028861770541443788,1.0,8.115825372989605e-05,2.226668522720132e-05,0.003216298044642407,0.0024463142337181054,0.016726915788302765,4.072715942271543e-09,0.05162843174152543,7.989941963537639e-05,0.025776494875003664,0.1096210251903511,0.02529280079827556,0.06695026850174379,0.0020341740122187257,0.14337167516314175,0.06697252415023058,0.007425765230617554,0.005997351380660154,0.0273588040038526,0.1513927555616572,0.6086684572480658,0.8658467139880104,0.8226474482468595,0.006950827302763418,0.010829935190221907,0.0008653621161138769,0.8655303412757043,0.7148624613598065,0.34663745064666696,0.02696897359243966,0.653878899397764,0.5720185162691531,0.4031853813596662,0.0029579986675822845,0.5967393657801163,0.9310910689204381,0.9111416094458964,0.003633187119279846,0.5021683482566606,0.0003908630171858274
FedFormer,0.0422491472338371,0.00025589036762485584,0.1546090468233996,0.21735987098204368,0.04492794384123733,0.01726902291553367,0.13856455275763424,8.115825372989605e-05,1.0,0.9138536532066153,0.012315719763142496,0.3876351550678554,0.7820007001522613,0.45843980742656454,0.06439369214199941,0.23042462107423622,0.7362868064311039,0.27763951033052026,0.21371550145989704,0.25838346480962016,0.43788927862884286,0.11556814492440592,0.4540215898036033,0.762927895022969,0.9547552526000758,0.09302229054533706,0.006289459963093602,0.001371057481961202,2.0984125283840527e-05,0.0038470550404106074,0.21003032932880683,0.013482852240029652,0.005918958840017252,0.0004570524230691486,0.0018032792392621566,0.03301759397447235,0.37651369886983077,0.015159911311388719,9.537352413291345e-05,0.006714981153887134,0.640012820689936,0.003091356338611906,0.001674439631791813,1.5325815809763554e-06,0.32260440887034436,8.062074526016261e-05,0.053748383870152905
GPT4TS,0.005270699987622418,3.370449586093116e-08,0.005728621556319036,0.07721680231464978,0.0010752405833851508,0.0004218144496541676,0.026567204246370935,2.226668522720132e-05,0.9138536532066153,1.0,0.0010929644861001897,0.25009514215106954,0.5961936304403888,0.23619948877546593,0.0017625922665653881,0.06458260439530572,0.5612198636411359,0.0789166429428716,0.0554375190171541,0.06828489833727769,0.18367337641250314,0.02146283938524074,0.2143267435361773,0.7128441636326452,0.9943614374570093,0.023082423809771102,2.4989929776619846e-05,7.348751582370028e-06,3.358579761414404e-06,1.8426429196249927e-05,0.027992031901704406,0.00026252566818740775,0.00023594348701272416,1.4996409032352886e-06,0.00016008569565473252,0.00042721690964975245,0.12395973578030706,0.0007493164557392795,2.6771750558651775e-06,3.1383699137244037e-06,0.5458819076402464,0.00023184405654541607,2.395307182823103e-06,3.1372159685627565e-06,0.07690973963071857,9.511053465960373e-05,0.0018711980856345178
GUMNet,0.8651504210166576,0.013641970225712896,0.12314801497242112,0.01734396568194785,0.8524524774129367,0.17434509968842127,0.6702086189391396,0.003216298044642407,0.012315719763142496,0.0010929644861001897,1.0,0.02007757258676346,0.10740656446199992,0.0005028952652590402,0.7539926179837722,0.0004174698272840782,0.14858027038469168,0.642383504888945,0.48665231402828235,0.5486839647361101,0.08293256854625253,0.9643716850832109,0.3993810189189917,0.03429765238238991,0.06120403665835927,0.29981924970397245,0.6101834172372196,0.012920222230679013,0.060319235228691204,0.014710603753612883,0.2035682983292133,0.6196424922550747,0.8676849102495516,0.001480419204163308,0.020383474088164544,0.6097552856850033,0.30909348342391807,0.1631599460044515,0.016988204983819477,0.17935377349544823,0.03165345359203253,0.14238429468217784,0.07224265376757422,0.0022752912433012806,0.10522002750726545,0.01790122702090513,0.13725988242050824
GUMNetHet,0.012830295111377676,7.384258998821558e-05,0.019109205320556155,0.11379320874199861,0.0016131416319897784,6.479197625175459e-05,0.00740989399626768,0.0024463142337181054,0.3876351550678554,0.25009514215106954,0.02007757258676346,1.0,0.06928590202664053,0.11740217873859304,0.00304457913082512,0.7908542961558762,0.08868160012468063,0.004198773240474685,0.009953914422659915,0.005631425397934375,0.03762116492945067,0.004184020065925775,0.009232861600083853,0.3918010071269351,0.06803625882560849,0.050826211957810674,0.0037943025553976995,0.0002002475259419434,0.0006817727051877664,0.0002462971608936382,0.016086351936406063,0.01265293193434558,0.009601045103652783,0.001338176707936789,0.003864548148278857,0.0015999313043366659,0.007501165367634233,0.0010575349479424734,0.0028672885748239896,0.0005504398208890926,0.14275377339318185,5.644315331210237e-05,9.190711443118893e-05,0.0033943875062583118,0.02660747493582316,0.004084940515993285,0.021038192902660402
GUMNet_Adaptive,0.09523086529615332,0.0003282451284027932,0.1928992952941999,0.6593153969276457,0.016637557261098834,8.894349315169414e-05,0.08829021453958052,0.016726915788302765,0.7820007001522613,0.5961936304403888,0.10740656446199992,0.06928590202664053,1.0,0.8114654040592542,0.028090689335251717,1.9331014895485055e-06,0.7601666538305727,0.03951784016105209,0.10039658895727066,0.025175085718543766,0.3577297612145849,0.00770058791744388,0.2605959714420525,0.028914465608343765,0.5135404671698223,0.3267850766693665,0.03179572382571694,0.00021757986142678654,0.014762514987576747,0.0001985924020004859,0.349038399318661,0.1350315193652647,0.09926941282673729,0.003949181925952283,0.005967561788585929,0.001275728204517046,0.16216722619259016,0.0043190652824716125,0.009770837252339293,0.001483110806800969,0.19202686018291093,0.0034473977865010497,6.149448703807181e-05,0.02345823230359456,0.20243009930837141,0.008107255339036668,0.265922594254699
GUMNet_Decomp,0.0002777804985687471,3.2630066411076797e-06,0.18059226131670236,0.6993218179104388,0.0020799624791227878,0.009214119661685727,0.043270829645468245,4.072715942271543e-09,0.45843980742656454,0.23619948877546593,0.0005028952652590402,0.11740217873859304,0.8114654040592542,1.0,0.017985631216004272,0.0188391406998063,0.9038667171440464,0.22334002509992712,0.10723350394843445,0.2183758328437304,0.6488803479219087,0.051698644137146754,0.5613094719539728,0.3401028445776251,0.48413540255480103,0.3207488668000904,0.005215515652714275,1.5631958147910296e-05,6.260233366472967e-05,1.0713789140304186e-06,0.4543071942798753,0.01205473599800344,5.779140930251003e-06,6.8533201336151706e-09,0.00026920260984053535,0.02585838572836119,0.4617059718373895,3.0204954408530327e-05,4.502528828820296e-05,0.00017463823507801735,0.2232223236243871,0.011211604342466375,0.0005928427088039978,1.2086063108096567e-06,0.44613756497092627,0.0018495939679052942,0.05418970118231181
GUMNet_Diffusion,0.8067889779105522,0.002976881690823774,0.21822154789313175,0.1821943328503446,0.4839010592314217,0.07243841939746853,0.8457204187470335,0.05162843174152543,0.06439369214199941,0.0017625922665653881,0.7539926179837722,0.00304457913082512,0.028090689335251717,0.017985631216004272,1.0,1.7009117136979057e-06,0.08183550554963404,0.7090287247104419,0.4678880628830657,0.5271281835407247,0.004519838172017954,0.7353986843682545,0.3577496567534171,0.009614600408702767,0.012547906606071413,0.5541443157810173,0.4278607694284944,0.012416138684285372,0.05765116617099486,0.003686668319164088,0.17224596728509378,0.9711876890877889,0.6644913846300069,0.015379904457275995,0.07580079097195291,0.3569884494323916,0.20316911971471896,0.04384947353153468,0.0689634059813975,0.06772201139143319,0.004978579633404534,0.06845998002685949,0.010728883277840495,0.07117847099436192,0.05559311439319137,0.05167823621760137,0.3604902759098225
GUMNet_Fourier,0.00032489367962140747,1.5249006568573975e-07,8.90121984340464e-05,0.013768510020246039,4.352956182618328e-06,3.266046944006007e-08,8.669087489732163e-05,7.989941963537639e-05,0.23042462107423622,0.06458260439530572,0.0004174698272840782,0.7908542961558762,1.9331014895485055e-06,0.0188391406998063,1.7009117136979057e-06,1.0,2.637677419570217e-05,1.0830656731020127e-05,5.024416995280667e-05,3.925670237325818e-06,0.00011640148847180676,1.3156490246135633e-06,0.00039854887933943317,0.011054496477065134,0.039830040182944115,0.0019295166020361076,4.489329579082657e-05,2.0502768593999576e-08,6.615106124807646e-05,1.2291691842136743e-07,0.0012023564607195336,0.00037308767299459866,0.00039083909882409174,5.163576660471847e-06,1.0984285936377347e-05,2.47741215098074e-07,5.4658522346873184e-05,1.349972966080415e-06,2.1618561846237228e-05,2.2530310928026154e-07,0.2047291898043626,3.0153053788506412e-05,7.59962373031442e-08,0.00015970973956869194,3.345856670589065e-05,0.00010780274326771533,0.0007817105445260264
GUMNet_Fusion,0.1354271201546433,0.0032661581952573293,0.3343704027751002,0.7587391206057092,0.04697018452626445,0.002725410886970092,0.12896018367831186,0.025776494875003664,0.7362868064311039,0.5612198636411359,0.14858027038469168,0.08868160012468063,0.7601666538305727,0.9038667171440464,0.08183550554963404,2.637677419570217e-05,1.0,0.0912299112893431,0.14097269444345506,0.07411554018079691,0.5138163494605039,0.009424822432023028,0.40348979182762257,0.006791763335232792,0.5306335005114216,0.4237081834998322,0.08231994560000122,0.0014518560563625549,0.030997238596826238,0.001018668539320311,0.5155234708754128,0.21823156902920715,0.15096493386757714,0.010146519141546406,0.011186325698758992,0.019156898385868537,0.32969219398845917,0.006806008567591615,0.019061518103754116,0.010998043348216857,0.21516183188386684,0.018410464621608114,0.0016510412526136165,0.03969719452733633,0.3573694708337025,0.01687083620596974,0.3784515678628184
GUMNet_Graph,0.6361437548574305,0.024687241056068787,0.6654879032439447,0.5016983919350233,0.3444720047673946,0.031318674818535897,0.8138828936121136,0.1096210251903511,0.27763951033052026,0.0789166429428716,0.642383504888945,0.004198773240474685,0.03951784016105209,0.22334002509992712,0.7090287247104419,1.0830656731020127e-05,0.0912299112893431,1.0,0.8760717213279674,0.806733418324886,0.13459053921509856,0.4411308893047132,0.2016451614615833,0.00534540600759259,0.037772697431037505,0.8294542155041427,0.441009060506923,0.014914278841403394,0.1329899621577979,0.0017798515048086383,0.5765503360174591,0.8176180376553999,0.5918828610971034,0.06337588237797687,0.13365988539210827,0.29845174373478556,0.21466685494819537,0.036646007742009434,0.17209504695246935,0.10417862359929786,0.007945314614721699,0.08296126054493214,0.03721499819617513,0.15275998878728636,0.33623419567515755,0.1057756579294249,0.812459481589006
