,Autoformer,BiMamba,CARD,Chronos,CoST,Crossformer,DLinear,FITS,FedFormer,GPT4TS,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,Gated_TabNet,Informer,LTSF_Linear,Lag_Llama,MambaFormer,Moirai,NBEATS,NHits,PatchTST,RLinear,Reformer,S_Mamba,TEMPO,TFT,TTM,TimeMachine,TimeMixer,TimeXer,Time_MoE,TimesFM,TimesNet,UniTS,iTransformer
Autoformer,1.0,0.0944673491678043,0.00026979237774282794,0.01646875394487357,0.3634892030578434,0.8982363477351505,0.323517599986586,0.007570430668787154,0.031597293800572634,0.4385037022801044,0.0011875965980816527,0.03125551464601939,0.0033476145386033274,3.605781125592955e-05,0.21114344306564714,3.5901144638916804e-05,0.001205399526843287,0.40460360687585517,0.085880154825976,0.009494082743533916,0.01022037825796307,0.07213115567976236,0.0013958994246090484,0.000182893148918728,0.027111615397888755,0.7925638326298565,0.33012987659361404,0.19406038073496568,0.6164580617632063,0.00033814103940232876,0.0005284338938276179,0.0016629503942333645,0.001721082249787731,0.0021476226005514576,0.24025883794590075,0.18715497957830673,0.008914101996644108,0.322578623437745,0.24565161726664986,0.004066066086188647,0.2196399067619994,0.9403760245293722,0.3182849498790379,0.0007743619403193236,0.25025505686700633,0.05199218982882314,0.004866692954692775
BiMamba,0.0944673491678043,1.0,2.3469492208771925e-05,0.0005447978365120676,0.44721219539540824,0.19993415668054393,0.012741002734097728,0.0004085442344987644,0.005898530305276317,0.5230724052584792,4.525901557950185e-05,0.002313054811455828,7.590447597793926e-06,6.258313615781219e-06,0.019505890058033826,1.881480862220286e-07,1.1673858937299997e-06,0.025472610044033006,0.003787142661338283,0.0006098679048178735,2.9818501894096627e-05,0.0036594686292086287,1.8699620793372063e-05,1.4364204026229288e-07,0.0023254596664221694,0.3969453170071908,0.014644573125327076,0.005065667725153933,0.8598617773478143,3.8857955918070175e-05,1.007582832235343e-05,9.38499570279916e-06,0.0003709758230248106,0.0013955826496294677,0.9669550160618097,0.40493718064542117,0.4281097298774883,0.051239793759382035,0.026067285004075735,0.001328107978983084,0.7471944524479655,0.320201751085164,0.019670351126760188,0.0003625747532478574,0.365144887874983,0.23653429115705848,0.0004586835658562105
CARD,0.00026979237774282794,2.3469492208771925e-05,1.0,0.0018851354086837357,2.9257869530896485e-05,0.00020376731644078383,0.00010967869624067816,0.03111585644626591,0.08804100323724717,8.054890126008019e-07,0.6965443277015844,0.3717500112814909,0.7068786852932996,0.293972201295138,0.04702958552145686,0.023139385645041477,0.24662170942879924,0.010347323118959473,0.019100070745587727,0.21731037803990016,0.6576957575708913,0.037307090452409764,0.6331195088311352,0.05593383942061636,0.45775144388360767,0.003709634827288255,9.006608874262412e-07,0.006608024618645292,0.018444136950883205,0.4483104978907275,0.9011801672988045,0.8106105769160881,0.8944503045732319,0.08231745713094174,5.4706487373490376e-06,0.0004386222074741486,5.2839062680831717e-08,0.0092171218890571,0.00024570216645769527,3.824457546719451e-05,0.007933241840916594,0.014638943297094142,0.0014402947736402716,0.6247624245359784,5.155289096658855e-05,2.4065944268514272e-05,0.01350757184778395
Chronos,0.01646875394487357,0.0005447978365120676,0.0018851354086837357,1.0,0.0026009151738766167,0.006034608622756732,0.018071042608878818,0.7157246790415321,0.9790236297342747,5.261681543222707e-05,0.009761865722953011,0.953831678046273,0.14557059500032987,0.012796976599356524,0.3573785650266812,0.0018385013729818045,0.04424049325341972,0.15339238738531957,0.3603155559748217,0.8267047192611419,0.5208847946226811,0.5240413151131968,0.38757276768118976,0.006217634343310241,0.7156271110321044,0.030891326479838055,0.00015637112717792334,0.20160114283840214,0.06638616352509197,0.0006339310308971502,0.15126491045457424,0.029323060054675665,0.012939210206934781,0.967787257483518,0.0002307073040432872,0.0027978815873164198,1.090776906509383e-05,0.2636477794716212,0.05656077439007623,0.0003299164018391032,0.04240338200995564,0.08828181425821202,0.044914358155017986,0.014986438135604407,0.0037069774575473335,0.00016936484291196763,0.1902989846555574
CoST,0.3634892030578434,0.44721219539540824,2.9257869530896485e-05,0.0026009151738766167,1.0,0.42301910604832793,0.01790376906367097,0.001728005596748794,0.009281513843796274,0.951640074461721,0.00021865509353036217,0.0005333543543220021,8.529821156733064e-06,2.5389604082493022e-05,0.06505629066470187,5.444820643241144e-07,1.3344590088504305e-06,0.07162463419416198,0.014365169962637037,0.0011577944258276407,0.0001327214250992359,0.00763478914317095,2.5855432717269977e-05,1.0664318850217569e-07,0.0007813403086929238,0.7474492766082299,0.053483105384238616,0.020521018479843,0.8487037990608173,0.00010091894800257073,6.432382693155603e-08,1.6057421977633268e-05,0.0008088457379478164,0.0047593908439229615,0.5052343722836543,0.21994641023905293,0.1178817123201974,0.08679515906893731,0.02456591116859963,0.006487091373483578,0.4442230558261868,0.4377212098460235,0.03447783988245945,0.0007078946967267186,0.9390220908906517,0.0952445545340983,0.0009706234706310379
Crossformer,0.8982363477351505,0.19993415668054393,0.00020376731644078383,0.006034608622756732,0.42301910604832793,1.0,0.03700251934758669,0.0072466303371265806,0.045672623420047076,0.34527938709676365,0.00027032083033651233,0.06548015407651309,0.00011354175297451086,0.0007164899479197295,0.2996835044748636,1.3030448416051499e-05,1.9836515078086592e-05,0.36918118469373207,0.1311068102679518,0.022865973055526734,0.0037411030360239295,0.0729035367503299,0.0017295218854456174,2.2055564210532452e-06,0.008082114521337669,0.7728627610171808,0.11710231481208311,0.06507204135773303,0.4577085572059416,0.0007743705456024763,2.9142330220111035e-06,8.796800217569789e-05,0.003666366343528349,0.049149658409464614,0.037189680324942964,0.01536757898066532,0.04805533760738934,0.22325806244378898,0.04854257316447219,0.006575128860231372,0.36253909461422085,0.773472309375077,0.09708422003123496,0.003211971694918825,0.6221764628994229,0.007730157350721134,0.004485901243450607
DLinear,0.323517599986586,0.012741002734097728,0.00010967869624067816,0.018071042608878818,0.01790376906367097,0.03700251934758669,1.0,0.023777952025247684,0.11592414894415892,0.016921241692196,0.0009775957071815888,0.27129454137189635,0.0008309990811208312,0.0004257763174209117,0.7775903785667464,1.2403686336703856e-05,0.0002501118956304005,0.8690195640785707,0.47824855830393975,0.058408307624963296,0.026038767180169176,0.2719824726573248,0.0036455134045831894,1.2928388416710845e-05,0.03296801107993619,0.21649663560049714,0.8995604095894771,0.48815287692000986,0.18887861799769778,0.00033196002780955247,1.2962646889658203e-05,2.071155918947909e-05,0.0045740068945478995,0.13261891406419446,0.0014740422527985686,0.008627424325176714,0.0002662214097952642,0.8194969485311272,0.6319713632227415,0.0014254298667681908,0.12723054747422813,0.3656137356999847,0.8852950650957416,0.0038823160614833707,0.10685095825346513,0.0008759577293782073,0.007352842329221954
FITS,0.007570430668787154,0.0004085442344987644,0.03111585644626591,0.7157246790415321,0.001728005596748794,0.0072466303371265806,0.023777952025247684,1.0,0.8134077280964329,1.3009744667336065e-05,0.011722838265725732,0.8772959682005261,0.19691171779357064,0.019543032971665486,0.31436535801565935,0.0011917353189756508,0.05201154096877003,0.16719537281287855,0.2892840010192077,0.9624525229581016,0.6135324020114847,0.41325518177089027,0.4548979361899317,0.007655927254416106,0.8366958115929282,0.024922461517007166,0.0009754922493461216,0.18618459699667467,0.06710800580035303,0.0009188331303495723,0.2178564330168533,0.1145365702458081,0.030678448254132018,0.7436245324804207,6.792481131578931e-05,0.0033707529630240263,7.404084005235845e-06,0.20819926321915805,0.08736796973552075,0.0002767098368703369,0.04028571026065331,0.11131137480653819,0.08659286339829264,0.007209125921228354,0.003073662989494741,0.00026849186023691907,0.4280991741185076
FedFormer,0.031597293800572634,0.005898530305276317,0.08804100323724717,0.9790236297342747,0.009281513843796274,0.045672623420047076,0.11592414894415892,0.8134077280964329,1.0,0.005561404606594822,0.11714612994662366,0.9650293391435434,0.19119955882625783,0.01237228662355827,0.35246508024056666,0.0013318523813470318,0.06385968020760058,0.21188832832377447,0.4084980852758946,0.8170206019652781,0.5583014508057618,0.5637230805080602,0.386372640010741,0.011405428233435044,0.7126088688832017,0.08097157167237934,0.06846971326468299,0.3955981821937091,0.10487510959497759,0.0021509105844790266,0.21248425198439258,0.17159742482655682,0.048432867863188234,0.9867662507690198,0.0033387556636261806,0.015581171340104616,0.0005094314933051791,0.31605624726589143,0.18492249814988426,0.0019373144827912192,0.05635970029661541,0.13802800945104865,0.1467833813153565,0.014820185619628612,0.01909709270556581,0.0005777512440856558,0.4538212474248535
GPT4TS,0.4385037022801044,0.5230724052584792,8.054890126008019e-07,5.261681543222707e-05,0.951640074461721,0.34527938709676365,0.016921241692196,1.3009744667336065e-05,0.005561404606594822,1.0,3.035408324691957e-08,0.03340974579295364,5.9082782152941604e-05,1.8894090701548905e-05,0.12517807581663254,5.357265839833758e-07,8.092066224874017e-06,0.1733578545001635,0.03307791144110461,0.0033984646316012057,0.000684517645107352,0.016203499051108627,0.00024512643097907016,7.402749582219315e-07,0.008030664445129565,0.5953273702235211,0.008256978418576422,0.00014069150852935586,0.871555184519222,2.38956931730705e-06,4.504496486257281e-06,2.4159374347743068e-06,3.437610868983754e-05,0.0027850010014591753,0.42482149458476437,0.18228356065565254,0.2404026643696422,0.05563563627989865,0.02771398651110424,0.02589918277417813,0.6093404355216809,0.5220348362843277,0.05067693197310974,3.366607832533397e-05,0.9001103565440469,0.08328916382494889,5.322999261614392e-05
