,Autoformer,BiMamba,CARD,Chronos,CoST,Crossformer,DLinear,FITS,FedFormer,GPT4TS,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,Gated_TabNet,Informer,LTSF_Linear,Lag_Llama,MambaFormer,Moirai,NBEATS,NHits,PatchTST,RLinear,Reformer,S_Mamba,TEMPO,TFT,TTM,TimeMachine,TimeMixer,TimeXer,Time_MoE,TimesFM,TimesNet,UniTS,iTransformer
Autoformer,0.0,3.2529919306205586,2.028797890573524,0.537552417215961,2.510175498074895,1.4089760196243921,1.8569817508171855,3.1062947934476344,-1.1631656440013498,0.09653216613005615,3.0258755615046495,1.5443621061240602,1.3891127452367384,2.430851150452521,0.034585252795753474,2.112866555096747,0.8403691900730665,0.7944065680692693,2.047315987585201,2.3487113032834848,1.65175629220143,1.8274444380141943,1.0194115235536074,1.0996745212493295,2.0872944854724076,-0.6216358761558106,2.23679036813874,1.7108610292924369,0.7295861365737781,3.1633981132335154,1.5909098163792987,2.6005057382705616,3.1345719104034835,2.567174424346951,1.5412721850424718,2.0501625225053624,0.326745734123461,2.081574058536148,3.172830614966884,1.7429091689107956,1.464987354872851,0.6396820017279767,3.667752788055359,2.7606133170385028,2.1359290310011843,2.6514479996782514,2.252772019674936
BiMamba,-3.2529919306205586,0.0,1.585832222492807,0.15371355617789803,1.4328096090977662,1.0910125133785964,-0.6559921476302694,2.6864642830150385,-2.041862015132211,-0.8106889821385526,2.7738265985325437,1.080803043270919,1.0356837191837187,1.9814504528399912,-0.6034407622247999,1.7403968643534269,0.43213325900498095,0.11413792552257529,1.5940953944753515,1.9248504658829457,1.1561309329642748,1.377117741342905,0.5013416648322186,0.6855644001574511,1.6946962366871101,-0.9620579677925972,1.2569007908984586,1.3737226456039133,0.3228724662174255,2.929495588249931,1.1388212142463683,2.1720630591746777,2.8998918100033793,2.2442152261478165,0.5929298805256131,0.47991420942020296,-1.1514450159260983,1.6772672921460932,2.710811529135904,0.3637024010784565,0.6365585425559628,0.2921579664504882,3.022805279542731,2.4633619638558115,1.586342406706406,2.3742791732022392,1.9099625544217913
CARD,-2.028797890573524,-1.585832222492807,0.0,-1.6743286770144523,-1.5406039381204089,-0.013415946360608883,-1.8453597144614848,1.5156341943827272,-3.582918457395455,-2.9349449574958646,4.354599963433054,-1.52162298643436,-0.21665105746655156,1.1662516392319273,-5.026738982088505,1.7562413976052134,-2.194958229558515,-2.924687076948455,0.2290792885521355,1.7193957504474655,-1.7604296985627332,-0.8072325977379857,-3.4533068680320422,-1.5456458763168885,0.713010238545128,-2.216007820323235,-1.6281867099381113,0.5168912555398015,-1.5011513054306016,4.540480382619989,-1.6751656984097139,1.6300759968240945,4.265990140602747,3.5173822133495833,-2.0670023109126525,-1.5890802060577853,-2.434971533318371,0.9216969362764923,1.52967626954432,-1.789385252636259,-2.314675202838464,-1.272582431244862,-0.15089213657036046,4.308489062258501,-1.0521136171122845,3.7401292382902462,2.149659592463574
Chronos,-0.537552417215961,-0.15371355617789803,1.6743286770144523,0.0,0.3279550925009408,1.8138034896948638,-0.274250558431454,2.211079721932612,-1.2697940815681337,-0.6498281199248037,4.2195854357129345,1.0640187888186072,1.3094874802497505,1.918930554613335,-0.8986091456539735,2.039438715091135,0.44259055484698734,-0.1148687976855033,1.5684636663770621,2.043220636625893,1.0530343878942803,1.4521440130084202,0.32554984168290674,0.6360432093915946,2.0777897769628724,-1.1857765364737776,0.32877197345605175,1.9657620452456124,0.21657915043053982,4.432629532713875,1.215457023035813,2.1037651308551517,4.392710110262342,3.0679587123530854,0.08779950449716846,-0.04142348625308313,-0.49753783463848406,1.9420841416776975,2.0963158566128333,-0.06429534361273799,0.16327023712950844,0.29421746648526753,1.1619756916337074,3.5542946573320013,1.1761280085369525,3.711182770464875,2.615749280457362
CoST,-2.510175498074895,-1.4328096090977662,1.5406039381204089,-0.3279550925009408,0.0,0.8769750563050294,-1.883622058667025,3.2915092488093647,-3.294306045231553,-2.267473194161011,3.131288860741683,0.7454001963638129,0.8382800870700635,2.1270621108660897,-1.809976559309501,1.768620541579924,-0.029397404764209427,-0.8969917890000638,1.5486176422355564,2.0547630345308443,0.8691052298687428,1.222697124481304,-0.08551097618424415,0.31888872747325736,1.6941182640482082,-1.3966229922759297,-0.011076072071034221,1.245503451418151,-0.1443330736270475,3.34202298120142,0.8600523345752457,2.421567147332919,3.289630560664171,2.4841547128539543,-0.781798539437967,-1.2231314059868348,-2.929466691624927,1.6476001593872422,3.5752352221742614,-1.2462787468193328,-0.5950148894006453,-0.10523480353843286,3.343920628673737,2.749408176541886,1.4333804648341906,2.590442953604178,1.9876699976664254
Crossformer,-1.4089760196243921,-1.0910125133785964,0.013415946360608883,-1.8138034896948638,-0.8769750563050294,0.0,-1.2390023801988435,0.6838540083572386,-2.490070420021764,-1.8867686791316192,3.402305546828968,-0.7408726579801022,-0.16823884855334875,0.42124074112406723,-2.7991714130295606,1.020879846841753,-2.0900923521753825,-1.6787299430627878,0.08862514456677702,0.688375840886726,-0.6127463833765006,-0.2459177365570315,-1.5932888979142996,-1.0471892263501887,0.3466335246619607,-2.159768346286397,-0.9218120470760125,0.45432965506894724,-1.2823116110398591,3.4805921659996955,-0.7012600121088295,0.5506383303367616,3.3076847455322906,2.0648004970486076,-1.1794242496956493,-1.0491186384749096,-1.5521855765987922,0.36140894405492463,0.6365733097877377,-1.1566686028543207,-1.2148115868438965,-1.5167287858000211,-0.0777531124854582,2.632271986640856,-0.3946471260320797,3.1814587776647856,1.5309229157631568
DLinear,-1.8569817508171855,0.6559921476302694,1.8453597144614848,0.274250558431454,1.883622058667025,1.2390023801988435,0.0,2.9526862894489443,-1.9105273690610094,-0.5702146549407856,2.9487539693480085,1.311732593177327,1.1970546495986492,2.2424862027675423,-0.43755940151941314,1.9787417187994356,0.5799962569624123,0.34807230925724614,1.8478585920701736,2.202414597997875,1.4079709244324676,1.6175331395111516,0.7103521518285256,0.8617545542371264,1.8873044678681365,-0.8690759051919635,1.65615593581396,1.5495731905026873,0.4625627671231979,3.0879110758043895,1.362187152693425,2.463276186026076,3.0527204077181986,2.455748443532396,0.9357026949480935,0.9164645621200626,-0.9292753410898226,1.9108322271817246,3.0639788609988403,0.959088311956079,0.9872792356235573,0.4070590212440045,3.3222817991073534,2.6670463380448886,1.92580761643446,2.563197131133579,2.1226489840042384
FITS,-3.1062947934476344,-2.6864642830150385,-1.5156341943827272,-2.211079721932612,-3.2915092488093647,-0.6838540083572386,-2.9526862894489443,0.0,-4.4856877384617855,-4.683967702593589,2.665514950955141,-2.1767803155458436,-0.8735463242116263,-0.7858589257172943,-4.80862922473873,0.06582687658864676,-2.238432916357502,-3.495114967007378,-1.222013097880354,-0.22005492685518901,-2.310370792220067,-1.7182814098468084,-2.9512328900700697,-1.7447405817365238,-0.8555228134152641,-2.5977148867708655,-3.3077963164006046,-0.5019833715322918,-1.9534415324858605,3.023550055611219,-2.080350617256892,-0.7309082514980448,2.9710445073098435,1.111565064221145,-3.689017087221964,-2.7630321622312817,-3.626001275919792,-0.827771612286098,-0.14658264369149318,-3.0706977076145536,-3.79370097063661,-1.6873896374277886,-1.5995342486144306,1.773998941418179,-2.3130169543076113,1.6130553529865324,0.4510656585026795
FedFormer,1.1631656440013498,2.041862015132211,3.582918457395455,1.2697940815681337,3.294306045231553,2.490070420021764,1.9105273690610094,4.4856877384617855,0.0,1.1981780414959278,4.342844166988601,2.9862582246374547,2.4031293626633543,4.180469314680138,1.1800013186756484,3.5839598125622194,1.9490660404116058,2.917637943299666,3.739420730861155,3.8810810315445594,3.2141732985415854,3.3066585851325785,2.4976813972591523,2.2541762686520204,3.5638631914177745,-0.19503478971326796,3.4787016738663716,3.0482276341128363,1.7178640802222085,4.490058327194208,3.1788381623884536,4.088567791292766,4.398227603793781,4.051107183981517,2.9102485398726436,2.338028371505997,1.489307053310706,3.736727481572897,4.582933208148409,2.4504129313472944,3.85191833107045,1.4384295053307208,4.838012920461063,4.271178557455155,4.437127054017821,4.118544801837126,3.6159149049554817
GPT4TS,-0.09653216613005615,0.8106889821385526,2.9349449574958646,0.6498281199248037,2.267473194161011,1.8867686791316192,0.5702146549407856,4.683967702593589,-1.1981780414959278,0.0,4.248771707362088,2.2454484908681698,1.8239569097237558,3.3551039019063023,-0.04731383869436447,2.87731947023001,1.0653832100214435,0.9607636238277203,2.832317187636036,3.2035051989927403,2.2101034022140373,2.6030585253803773,1.3525409362292318,1.4053947936662534,3.0043164330361853,-0.7715477127435881,2.360427161455484,2.36959120149552,0.8587824618054324,4.461644437443041,2.23020157284984,3.7645899214750624,4.432921296490927,3.6380512858384733,1.7235670672483292,1.2613755215550182,0.09709072848061433,2.9888615750709997,4.656938874681184,1.2243944676287382,1.7612757749069252,0.7702521622247029,4.10504100746691,3.946041507692156,2.955216198904355,3.685137306567654,2.9899013910001004
