,Autoformer,BiMamba,CARD,Chronos,CoST,Crossformer,DLinear,FITS,FedFormer,GPT4TS,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,Gated_TabNet,Informer,LTSF_Linear,Lag_Llama,MambaFormer,Moirai,NBEATS,NHits,PatchTST,RLinear,Reformer,S_Mamba,TEMPO,TFT,TTM,TimeMachine,TimeMixer,TimeXer,Time_MoE,TimesFM,TimesNet,UniTS,iTransformer
Autoformer,0.0,-4.198439263531333,4.3703792452348,3.3705908612344735,4.141504981107367,0.8323928893260605,-0.21089234694311298,1.9169346672086196,3.485805912372145,0.8482060902545971,3.253483711695841,2.4362238667379814,5.588320069083437,3.4383110187680335,3.2844604973702785,5.501163989200624,4.831628595083511,5.107660805687644,3.971061983571004,4.661800708564293,5.177392277975768,5.201075852432932,5.461169697165808,4.857032941930693,2.5879899031683786,0.0871454665366795,3.077283350953326,3.9882912376046096,2.593406363933079,3.2820897928249297,4.700552546007404,3.6178906846546504,2.9430559013400637,2.2750032916956484,2.7462871487211635,3.9755111810252677,1.9396277961614472,2.2837870252065278,2.4570483200471585,3.537079381950046,1.5414065519477071,2.9549339647335238,2.751176268093232,3.2453001598751947,3.691061432154761,3.3042459496264187,4.357832074909634
BiMamba,4.198439263531333,0.0,5.064784866680107,4.273922455627979,5.66489030048007,1.7897522448997067,3.026029896268258,3.247230240603991,4.13177591260938,1.91783548768078,4.131267484963352,3.4489521904883604,5.894968614342291,4.367997364331045,4.218156506662587,6.16226395542865,5.270408952781202,5.533439252316559,4.828801407479926,5.538348200566411,5.864958576829803,5.951878414280146,5.789040441731962,5.678248178527356,3.6127175814631625,1.1630620422644096,5.240620901921794,4.726273239107603,3.482827894007321,4.154885956050828,5.179130314526143,4.401412300596377,3.879741341431978,3.293729511270095,3.9540635631755614,4.641117706073008,4.117833757997717,3.463441303066855,3.9750811971739064,5.526281748242396,3.5418035602404507,3.7909164238115736,3.961044780153682,4.196869594529842,5.254235415328093,4.183258758009709,5.061246429732636
CARD,-4.3703792452348,-5.064784866680107,0.0,-1.4512031916844899,-2.525218918598964,-3.929006674566856,-4.308123579183794,-3.895823874738387,-0.7717393877394653,-3.42040639550047,0.060072152841433246,-2.61179614572991,5.180455400582698,-0.18938261412221857,-1.5692136158968455,4.029278162419194,3.8127590011955705,-1.061068986881188,0.7453407261386833,0.4982559058504813,1.3115952761868501,1.857605017766543,-0.5825221675429466,2.8888048031406957,-3.2157511406927184,-4.154636810729572,-3.5739852543374218,1.5693776271300965,-0.39473310964055525,-0.305907573598795,1.3727862017899524,-2.024852934451433,-0.812243232792789,-2.6223740268793225,-3.5573244472264847,1.0998681534936883,-4.024970943434791,-3.83695309687287,-3.5302048508553967,-3.831337090466269,-2.9391289230034556,-0.2900359240925969,-4.249391026432075,-1.0961154920948235,-3.7804821411810243,-1.3178841352144397,1.2072978489749748
Chronos,-3.3705908612344735,-4.273922455627979,1.4512031916844899,0.0,-1.5715437118096443,-2.89564174892483,-3.464477050439576,-3.629875017724343,0.46647383705622325,-3.109595171684573,1.5987926974885873,-1.1547315268080798,4.941297140345763,1.1697060527287164,-0.0665230547845572,4.357375637830627,4.245658820487362,0.07560849913276137,1.4917146897505258,1.7518822657261137,2.1808485974350273,2.341048731385072,0.5957210109430785,3.408880290776542,-1.6581581513788453,-3.995472017622953,-2.658484893239377,2.9111964317307146,0.517709966524265,1.1729368536840372,2.5532800705926593,0.2337613717590368,0.42811673785670773,-2.0322458218549446,-3.0496386944325926,2.278402595939958,-2.9744038746500387,-2.221660685825731,-2.9170934515710134,-2.3726603998309317,-1.9823589624275029,0.67125971351309,-2.8559668244782204,0.3406591031818865,-2.4039039290040507,0.2647770840748031,3.6596925985428164
CoST,-4.141504981107367,-5.66489030048007,2.525218918598964,1.5715437118096443,0.0,-0.638834419209571,-4.131308027928865,-0.15162189691230432,1.7247358574063394,-0.5610302515798233,1.8334152060960216,0.49144134483715185,4.529639881997664,2.1150723703886682,1.6421926762972925,4.399350772811295,3.7485541670924634,2.4689012928276632,2.478859105828183,3.014877343203013,3.4602179593222173,3.6262506956885083,2.680384317033966,3.6121942583266464,0.3719208673941354,-1.2810446797035147,-2.064052309417791,2.6061637748106965,1.394355194525375,1.8074864330723708,2.95947063509311,1.8348125335859062,1.436932796310329,0.5393764119875656,0.5087401189302198,2.388379491092707,-3.045166568999662,0.21311920534190124,-0.5928853957381967,-0.7951290234065154,-1.9158792427764668,1.5545481536711188,-0.845529625062088,1.544817414342096,-0.7129452261706208,1.477415596039007,2.8031819769244875
Crossformer,-0.8323928893260605,-1.7897522448997067,3.929006674566856,2.89564174892483,0.638834419209571,0.0,-0.878786738823829,0.7799794560805412,3.6890445225036084,0.06493614918445494,3.745144364169496,1.1782562001310795,6.383618290750008,2.912091558156199,2.3184835298878856,5.1097728249206735,6.246849920280619,2.160368753621248,3.3583288525267734,3.341073956117763,3.6227028762904423,3.81411375608915,2.758149165052611,4.365256699941084,1.2171140288873739,-0.9948408723956276,-0.06840458691977795,4.326354649600501,2.6010513610338846,3.5923987988779467,4.731587763887873,3.145213332907096,3.2069228228702613,1.7294886777228662,1.5106166042671696,4.840277711940805,-0.1881890547277928,1.001884990450618,0.46659206965763883,0.3548645349365379,-0.07263198015704832,3.130857459724872,0.34594149254743717,3.0551851391284623,0.4195508760509107,3.2939815895803357,4.140125039169337
DLinear,0.21089234694311298,-3.026029896268258,4.308123579183794,3.464477050439576,4.131308027928865,0.878786738823829,0.0,2.0396162282404298,3.4279229641572733,0.912325366013623,3.403864434613924,2.3465779093156858,5.479034926354777,3.6140033118476373,3.3866024971490263,5.406221456341331,4.861657050087711,4.459309952961146,4.009199905960468,4.704914691653445,5.096109384426677,5.187270250944522,4.980374194976665,4.821599262999792,2.6013593035987963,0.15010759083143735,2.3125543667557182,3.9929534242956013,2.7184080531359673,3.4304342618666452,4.595257958909454,3.639718148833004,3.0818747527235955,2.442106417790244,2.8573199836060414,3.9345463963677956,2.027932092294407,2.3597226228313217,2.5825909627717167,2.7807500304369217,1.520708428629887,2.9982886574503214,2.567447056384198,3.3827863633583486,3.1803971831386924,3.3170414451315073,4.372470773653832
FITS,-1.9169346672086196,-3.247230240603991,3.895823874738387,3.629875017724343,0.15162189691230432,-0.7799794560805412,-2.0396162282404298,0.0,2.575360679985985,-0.827479979952923,5.3173322946791,0.5692622735264228,5.591036826204711,3.27983775374072,2.0788328610947007,5.22355047517611,5.386145980081666,1.7563905388025407,3.424463285149551,3.9801792396031153,4.073367212855527,4.21764460432503,2.653536024544761,4.6488131409885165,0.5410823888705146,-2.217364749620784,-0.922877135247277,4.625820853134726,2.5438887923436964,4.251400959073872,4.348399349064722,2.851076695794994,4.236328129058754,1.7697406981781258,1.6509613966730197,4.199333637083621,-1.148051211946407,0.47466783638641585,-0.3041360917241859,-0.36110236670170887,-0.6552637399469645,2.5746206879332125,-0.47524594728906366,5.036564475858982,-0.28200150580043754,3.951236013139954,4.840683847525213
FedFormer,-3.485805912372145,-4.13177591260938,0.7717393877394653,-0.46647383705622325,-1.7247358574063394,-3.6890445225036084,-3.4279229641572733,-2.575360679985985,0.0,-2.666788322512388,0.6385040891216748,-1.5728495162195257,5.073321489866407,0.43686737248772745,-0.4091130373000998,4.111407867379143,4.142463335669193,-0.26406686603040763,1.0125501989795216,0.9418963330634734,1.537326774632506,1.9342967870377463,0.2484723276945389,2.9214696142944434,-2.1264069727996087,-3.1792727555943463,-2.7721485843977307,1.701178610114101,0.12461347191464305,0.40147919499297957,2.0306465356075822,-0.2748243148398398,-0.10372521121313856,-1.7337747590567467,-2.1315845215628806,1.4743669599288163,-2.931983442410827,-1.8391214315229591,-2.890262952937213,-2.5559098568406555,-2.2198448014096117,0.32035475448403106,-2.966593713123786,-0.19958069008160578,-2.4171794563606,-0.2778083138930246,1.8872321335588462
GPT4TS,-0.8482060902545971,-1.91783548768078,3.42040639550047,3.109595171684573,0.5610302515798233,-0.06493614918445494,-0.912325366013623,0.827479979952923,2.666788322512388,0.0,4.9118994394807585,1.0008458007424026,5.863954720019133,3.3177925661258674,2.143090767558534,5.908434567826362,5.500555822778618,1.7930754942000964,3.3643989367006166,3.432714442617542,3.592180533753457,3.633130030033377,2.336841871326368,5.254872443709021,0.9658033431951158,-1.4134762069654272,-0.11717472040951071,5.2637917524561875,3.525604592936029,3.994406339373867,3.9079988609124454,2.7733817946538704,3.9442902642493243,1.7285038607947045,1.570429782388761,4.470865769337601,-0.22602182375647795,1.030723935038071,0.4123690009808107,0.3089729179062547,-0.10839344277869142,3.6424366819498566,0.26754818722160745,3.5474935546744324,0.37351818393791986,3.3272753223515643,4.8420576964585305
