,Autoformer,BiMamba,CARD,Chronos,CoST,Crossformer,DLinear,FITS,FedFormer,GPT4TS,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,Gated_TabNet,Informer,LTSF_Linear,Lag_Llama,MambaFormer,Moirai,NBEATS,NHits,PatchTST,RLinear,Reformer,S_Mamba,TEMPO,TFT,TTM,TimeMachine,TimeMixer,TimeXer,Time_MoE,TimesFM,TimesNet,UniTS,iTransformer
Autoformer,1.0,0.10977746328137972,0.20551288282422142,0.10507297507113811,0.9069185070784056,0.07310539638950786,0.8274116559352569,0.12477441423047875,0.12146495008575697,0.006411509991025133,0.5044349217078805,0.03755954346305801,0.2894420371097346,2.6803932689611898e-05,0.05121384335520163,0.0011877683022745167,0.5978623393429721,0.6951148782456265,0.24935905565059868,0.9694629814770204,0.06565532338824687,0.5575686274597405,0.7468000610275767,0.19989938824473308,0.04553577096541361,0.7707683295447265,0.9839961310047034,0.009726107573221787,0.02589934684869344,0.0007297362652902706,0.07496753256333233,0.2771010964054459,0.3639389956371377,0.017123510389236873,0.004944870508782007,0.5681589596532888,0.6232382002482608,0.08551713182334209,0.13993392358682044,0.6015192486870018,0.026351554181955672,0.23751373313062696,0.11310823292478189,0.5161679523108984,0.11853490078179463,0.06506503800308039,0.011158635785721849
BiMamba,0.10977746328137972,1.0,1.193898707674279e-06,0.0004079921487307736,0.10587404017248891,0.11756989407404972,0.2217470840347069,0.6002538804251909,0.014747522689067871,3.816360092612214e-06,0.03210564155948936,0.005243081979795949,0.013754518485505018,4.4924721118277944e-05,0.00019389359083343827,9.267663714229712e-06,0.13844400923474387,0.6054225906315422,0.07330491575885989,0.26760861182569085,0.006083759645612696,0.5010209915653674,0.2254730179479596,0.023982171124817375,0.0006909741204237374,0.3887733873853083,0.011752692149024746,0.021478273341244414,0.35241014083734035,0.23068608323092987,1.0916640535985067e-06,0.00024454969993237263,0.013418764284504725,0.6779309690778441,0.17451353744030418,0.36546873421353565,0.10162859040582539,0.8225104897885642,0.896360414058686,0.048619372069935496,0.003579877022407141,0.38568519120239264,0.5351297380521731,0.5026833075238946,0.0018879178384338946,0.13116960682362433,1.0205104884697391e-05
CARD,0.20551288282422142,1.193898707674279e-06,1.0,0.26926852737192886,0.11350764623345455,0.003679047183624551,0.42971863312314884,0.07201887138743501,0.38481442783462794,0.011923501109057266,0.39722084203206753,0.059888933689262513,0.8097990189609159,0.06510622797455534,0.9772732767326326,0.0010569417163872608,0.7112378588388097,0.23174375853459872,0.8634574898551557,0.3054596935798328,0.8462446109338968,0.18923937647500466,0.6615983003984107,0.5244283107262984,0.05498311002940781,0.11937958603381849,0.05099272344885897,0.00013872209694776316,0.003578501422640601,0.0003700023158450527,0.13519499433612925,0.8231125688573688,0.406372547704108,0.0012714921735241802,0.002386853451609383,0.008542170554590278,0.6116470178030955,0.05865647718343059,0.020014289150888986,0.00034489111192859134,0.05638261289022872,0.021412058806624223,5.9571042323458556e-05,0.09724217254503786,0.9983129470462251,0.015224854494920503,0.14362867354271502
Chronos,0.10507297507113811,0.0004079921487307736,0.26926852737192886,1.0,0.11381744456979948,0.006836973611050734,0.2935063563054159,0.01502900368029736,0.6959705138430756,0.37230066380035476,0.06905817489445032,0.2625736841811328,0.6802342537307329,0.6440188628557459,0.41374737332870737,0.1300554753304528,0.48211068106271204,0.23139411817000144,0.5365433948090816,0.2636444144400325,0.6214895840969925,0.18014101702104313,0.4672629419467662,0.9507018091157755,0.44075167230369106,0.016280123640994404,0.001297082905105773,0.0005607002748018175,0.002229033064109931,0.004475776799960363,0.8270994850145938,0.03733260859424292,0.09127407603413129,0.00015221442237667304,0.001700562203723166,0.023253055127471445,0.40893950417891256,0.07156617803246279,0.0010601782319492603,0.01812354923724535,0.2980459770959496,0.007172846050102821,0.0012536220543173382,8.854060568208588e-05,0.4931307605115607,0.0006784809799385005,0.8568337490313436
CoST,0.9069185070784056,0.10587404017248891,0.11350764623345455,0.11381744456979948,1.0,0.03784512459770739,0.7373865415469458,0.46940519262151126,0.16824996171858442,0.0041081239647215995,0.6123423289991927,0.0132188389853245,0.12413139199980305,0.0013335148834168198,0.02444941733905348,3.08811287874633e-05,0.48684096780379926,0.6613801626261477,0.21019932602137836,0.9636670659815114,0.0398019305560704,0.6202440065689983,0.6092641664901883,0.09349899578687282,0.008754177090929849,0.805561676929657,0.9244798732140693,0.003205729785014766,0.051311197662749386,0.0006422495568056963,0.03581134135991326,0.2789799066141554,0.46690130540275376,0.09165833523191069,0.029819821789992762,0.5314596120975699,0.4002367500957358,0.18007805808831145,0.31017808940992864,0.6209785126808245,0.006081389891576361,0.1936518394605542,0.0851276637148013,0.6532451618018893,0.04280589579030303,0.08487054525811621,0.01723037949426276
Crossformer,0.07310539638950786,0.11756989407404972,0.003679047183624551,0.006836973611050734,0.03784512459770739,1.0,0.06521943919099638,0.1961551211791004,0.031889600223707015,0.0015462823082843524,0.05022080597349121,0.00016149284336086644,0.0002933914656522152,0.005332441609301242,0.008234726804895898,2.3332281440247016e-06,0.01034025573265862,0.03835658070219772,0.02558010384682352,0.02214303466773826,0.008025744320204531,0.09596938430137558,0.005180374697046908,0.0003346256968324024,3.548259806573917e-05,0.05388271512317111,0.024988439250436034,0.7059319066843468,0.4491790115806822,0.34276923630756384,0.0019602161445850808,0.015743260369858403,0.03987610154002619,0.24578065241574754,0.5876465128832291,0.010433648186223277,0.00683758981273952,0.1788929978636169,0.22322546171555357,0.029010973685598573,0.00026523540902245735,0.3886949740646708,0.13405267005528643,0.17205260640361564,0.004976455158338666,0.8586330161873832,0.00591280369158409
DLinear,0.8274116559352569,0.2217470840347069,0.42971863312314884,0.2935063563054159,0.7373865415469458,0.06521943919099638,1.0,0.3792567596257863,0.2807564903565716,0.04560534778289016,0.8379804166617291,0.023068717792232185,0.3004318471272178,0.012687843575711844,0.24557882752903137,0.0004217797733552242,0.6235085179745607,0.5117464675483756,0.10400858313379846,0.7881596686157695,0.07032924709730004,0.3065324154425477,0.781665724235433,0.15310639001937698,0.047856439527564465,0.7455420940271882,0.926057002115269,0.009662301769538306,0.05570223887741599,0.0027259300102455697,0.19798541626775257,0.5539448409707228,0.7381521934202333,0.14911977289970602,0.03192221661821493,0.55456411537308,0.6520579681988878,0.03493895335245112,0.31397604183586925,0.5981268516165026,0.009631305512470156,0.2545459783101416,0.18146608018981958,0.6162494370331264,0.26294655730297345,0.11781736442321566,0.13274299683773272
FITS,0.12477441423047875,0.6002538804251909,0.07201887138743501,0.01502900368029736,0.46940519262151126,0.1961551211791004,0.3792567596257863,1.0,0.012496333724836939,0.0012686323428938717,0.013432564519560541,0.032446938480198195,0.19425966545133067,2.6273960405109875e-06,0.029244248199211675,0.0022636290653432756,0.37136750646192085,0.8929238088576912,0.150899279127666,0.5883687635714638,0.056106219001984536,0.8011767743770983,0.4990424413002903,0.1488865027429398,0.035212013169968026,0.779582318304366,0.4494866068278869,0.052868118424100885,0.11987798206119682,0.13211170395973793,0.026295863383444695,0.042578864629113866,0.015784389639308394,0.23542837269857375,0.03980599192182832,0.9413529759814256,0.37692964431374953,0.7895456896418636,0.566111367993809,0.690899920157793,0.024789942977456958,0.4262347190070206,0.48158692076434395,0.8385804416624776,0.07328281355025146,0.10336120371108781,0.00123121922952385
FedFormer,0.12146495008575697,0.014747522689067871,0.38481442783462794,0.6959705138430756,0.16824996171858442,0.031889600223707015,0.2807564903565716,0.012496333724836939,1.0,0.7363227255742046,0.10378684258554127,0.39590830679410627,0.6448765712403794,0.92475055786846,0.41872859900859005,0.32435327747902454,0.480559253836754,0.27565923911870494,0.49258732055965715,0.30102721541604827,0.5688853031207874,0.20095999052355218,0.4783480513922447,0.8504920535839156,0.6714305047383782,0.07604194198964387,0.07450588872603414,0.006475707291362598,0.002993750061109912,0.019082669340894753,0.6963938163989773,0.19160473134248024,0.11976971914064172,0.0043258382426625275,0.005831713915144254,0.11060320117133537,0.4244599430470739,0.09316960781443817,0.0034104190327572947,0.08904831873613905,0.4425774839786816,0.029709213881117025,0.019793903007586877,0.0005340700111140517,0.48732327937268494,0.0016891799790597073,0.6678164849717696
GPT4TS,0.006411509991025133,3.816360092612214e-06,0.011923501109057266,0.37230066380035476,0.0041081239647215995,0.0015462823082843524,0.04560534778289016,0.0012686323428938717,0.7363227255742046,1.0,0.013409509557056554,0.2974754370750752,0.2481501282388896,0.6866517534517698,0.032433143952907084,0.15321407167309165,0.16048675928744327,0.04265461662256009,0.16092619922256723,0.04327150420729753,0.17053895436072608,0.02809586934929298,0.14401877597166646,0.5562967485582369,0.6806711893066022,0.0034248987399350117,0.0012229490197999127,8.659974409530591e-05,1.9136090045446252e-05,9.163320458127622e-05,0.11779272064526825,0.009094618698325618,0.0038876120654691704,2.5719643829802408e-05,0.0003830232299424363,0.002323946494951601,0.07534102829747735,0.00533441025378778,0.00041306128022755573,0.00014667965546455441,0.3569469151755438,0.0023344178930593262,3.187863007569902e-05,0.001744107869192657,0.08286428625460585,0.0033745555989648235,0.1607546941438749
