,Autoformer,BiMamba,CARD,Chronos,CoST,Crossformer,DLinear,FITS,FedFormer,GPT4TS,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,Gated_TabNet,Informer,LTSF_Linear,Lag_Llama,MambaFormer,Moirai,NBEATS,NHits,PatchTST,RLinear,Reformer,S_Mamba,TEMPO,TFT,TTM,TimeMachine,TimeMixer,TimeXer,Time_MoE,TimesFM,TimesNet,UniTS,iTransformer
Autoformer,1.0,0.3483376037887216,0.5463667344475995,0.027141563789344403,0.2692231666943439,0.02115937493319553,0.026212411651162393,0.06463034690571567,0.0047338932043030635,0.000419311297844116,0.12426887175347456,4.2613239603639386e-09,0.049844712157665505,0.6215503557426754,0.003929911231417282,1.7945852745171464e-05,2.0700203663404082e-05,0.07882998431131005,0.025281940704734218,0.00343623646923108,0.12548712230069992,5.078743891129278e-05,4.5609815479963345e-08,0.0017017704660851063,0.06700183607217491,0.41659241822956594,0.024185778222762133,0.02676234723604054,0.010446750322055331,0.004864770964349008,0.2286017762495003,0.04112865262989196,0.575267322645741,0.008625374667737384,0.16348209578319395,0.009364392349524131,2.324714818424667e-07,0.0037865921553428272,0.05729756613735826,0.02069135680140466,0.09700310965578463,7.610959231296732e-06,0.8076779206110714,0.9299367878892233,0.022629273148984552,0.13563493635185564,0.0003456972547906112
BiMamba,0.3483376037887216,1.0,0.7809543167877571,0.014574947536684535,0.9195598386234896,0.012268407086450939,0.005203680303818459,0.025547448731286337,0.002265211675881451,0.0007059307816643656,0.07820455537374604,6.313059852658398e-08,0.014177336855879519,0.8652601349764941,0.0018279455889216312,1.433920246340925e-05,2.0657375910060338e-05,0.029442937293801652,0.0062601178880481445,0.0034326913267124226,0.044530055410837655,6.745615765968438e-07,1.9828725236203937e-05,0.002983997708445152,0.0016755613863654872,0.09151878504785671,0.04084195578419436,0.0032089509980912645,0.05428083544986628,0.0030138660820238083,0.4945491161670539,0.14900946648721258,0.19949098374691965,0.0073285967606326885,0.012234099186180236,0.0005794693367930925,1.690058833325736e-06,0.013856189046426604,0.014575122901681503,0.0074909731993633155,0.008371095681646068,9.71180391684534e-06,0.23064542670694288,0.3769893074931012,0.027582842351411285,0.38685657578702815,0.002418616480070357
CARD,0.5463667344475995,0.7809543167877571,1.0,0.03772139215621051,0.8044584191817719,0.02804199270428054,0.01536516491510298,0.07426632404860056,0.010738745233486613,0.002114000025455587,0.1435076876914727,1.6538257283649216e-06,0.04426191788675915,0.9823653306221669,0.006529363963472701,1.1212501445534429e-05,0.00021440290834551234,0.06125947916867669,0.00796272162083067,0.013891223086874183,0.09524539612581662,2.6089900748704764e-06,0.00010381197681352816,0.005644624605880111,0.0023470610029328043,0.09910416045093062,0.06421420947445111,0.004752591497175107,0.011231614680330404,0.011102919372485198,0.3245855970061511,0.05286306861497159,0.2811127958834241,0.018120374813237916,0.01669171002078329,0.0025799313501042587,2.56000177700777e-06,0.013099829811271668,0.05833178342826062,0.0103251924727632,0.011008080987937152,2.9445697790730918e-05,0.33764129756534755,0.5225346593205762,0.02112835919583511,0.2097286626035717,0.009669950996106014
Chronos,0.027141563789344403,0.014574947536684535,0.03772139215621051,1.0,0.01047170131147146,0.8441307654542647,0.6557590381627252,0.2866536410524536,0.37887287772228695,0.3441650801949798,0.5811178949473592,7.956981962209397e-09,0.5270279418150738,0.023547340967309482,0.17150969337406718,0.005609890074310675,0.00015155323938187415,0.9575566359485097,0.3883592275715948,0.5383894588970977,0.4933511709624028,0.004103831609790554,0.00023091173843936552,0.0864862561912021,0.8842878995920316,0.20928395785325682,0.43266700601740027,0.910641042572315,0.0011944341861491736,0.8933832026604094,0.02604183305776253,0.0060998547524167,0.07772125880813086,0.6333826816797403,0.46921559187698714,0.8818439652888956,0.07609765918720601,0.0003904065187201322,0.3891993627988275,0.6994849127904992,0.903724518837207,0.040758286479635863,0.05172278071811198,0.0021639454739466046,0.0019547036921230276,0.008702593783360246,0.3198201190888752
CoST,0.2692231666943439,0.9195598386234896,0.8044584191817719,0.01047170131147146,1.0,0.022720508903855796,0.027167180945593117,0.02433566716443547,0.0014874085826841466,0.002028727842785738,0.03441015675270975,1.1317811376976294e-07,0.011438081016594603,0.7864044811658186,0.0015067809376987373,4.812189751945972e-05,3.771347792058677e-06,0.021991132301661276,0.012896204289289281,0.005685923615482036,0.03858145707811311,3.086946861063922e-05,1.5806071416157863e-05,0.0012244641408094559,0.05837133136960215,0.1277049457211552,0.016612266043502855,0.009349915833624989,0.23778664684799433,0.0054118797366617954,0.733390737848497,0.4216018069172556,0.207813666920587,0.002590624409388509,0.040530882014569336,0.013791978448749687,1.705119808259603e-05,0.05372185087340564,0.020115550418609907,0.008288643160009546,0.08238840538212777,0.00020740670884022983,0.2713670521969498,0.4131752485960787,0.12524067043912446,0.6214472990756081,0.0012129709035944014
Crossformer,0.02115937493319553,0.012268407086450939,0.02804199270428054,0.8441307654542647,0.022720508903855796,1.0,0.7203241596010872,0.5459448807301903,0.4038639872013272,0.27606442497135353,0.7307898628488472,5.057135576080896e-06,0.49637206986568794,0.07838637872826326,0.20028674749569553,0.002948722975588902,0.004293272000416959,0.9227336438237859,0.33183458097479734,0.42756430247170596,0.6547944066848888,0.011537799442394414,0.001180272371003932,0.10425886422932629,0.7840401055625066,0.20364047847562206,0.5300060672025011,0.9479630601158135,0.00027119739837400125,0.9559241951570969,0.00976326161508001,0.002131732889738336,0.09137815310491537,0.5321188050309915,0.5161221087023726,0.7529447246375829,0.01398492419505426,0.0004107334240994742,0.5575449199146219,0.6144394259010495,0.7856835573510224,0.00999897572945696,0.018030172373775244,0.0032885237761719477,0.0008194556262768327,0.0012413249829084094,0.23610034274535097
DLinear,0.026212411651162393,0.005203680303818459,0.01536516491510298,0.6557590381627252,0.027167180945593117,0.7203241596010872,1.0,0.7465168127720161,0.2794154406510436,0.09229335942785122,0.8522982405391957,8.292007944721291e-07,0.43143540138426406,0.06615158053498527,0.1497057867785585,0.002309939060820554,0.002933089230010788,0.7840743460418169,0.2551641155914679,0.31412818660308606,0.7816577551260475,0.0018114363455923321,0.00017631652770733197,0.08251408288974393,0.6450392788221297,0.2780965149005612,0.7008025023575417,0.7198497816387275,4.126996838849095e-05,0.7282007681400726,0.004104540624735531,0.0005084225581690749,0.09001957819370898,0.40564785768268674,0.5941892754521025,0.6108243035519565,0.0001771595526736114,0.0003536295124311195,0.6600991493074355,0.4638939678254852,0.6296374452898275,0.0025309162847155786,0.01056329953499735,0.007682330132646964,0.0013108476211001197,0.0004564921269480937,0.14728125829208394
FITS,0.06463034690571567,0.025547448731286337,0.07426632404860056,0.2866536410524536,0.02433566716443547,0.5459448807301903,0.7465168127720161,1.0,0.03919426037687934,0.0351129536584569,0.9984010962954781,4.1175951537297806e-12,0.28302319527862263,0.0938935542547219,0.06448761682299575,0.00046392998816213726,3.0161796286121145e-05,0.5863911895525167,0.15567402738673897,0.2506628045545294,0.9344952321671958,0.0006892750220603983,2.053951782432506e-06,0.0249619610102787,0.6029077481599163,0.47016605041478465,0.8968428867588616,0.5700330396522253,0.001356097912402765,0.5698452351879624,0.030120106949390824,0.00867925233323441,0.13730572371993688,0.1129986619986052,0.8015562042718893,0.5095988807767382,0.004309835793669725,0.001085736348564792,0.8396533675826503,0.37912886904458665,0.5946520850318535,0.0007135552841401882,0.08257706873492898,0.004737650206585675,0.0038243515934655026,0.008775372869197717,0.0056615365147854035
FedFormer,0.0047338932043030635,0.002265211675881451,0.010738745233486613,0.37887287772228695,0.0014874085826841466,0.4038639872013272,0.2794154406510436,0.03919426037687934,1.0,0.8852874813663902,0.2830010301874244,2.0257601596185282e-08,0.8052662612674588,0.01702098802358254,0.43943240886187285,0.009550095477838472,0.0008600453456040213,0.6008337018406591,0.6310356679095133,0.7895540392593385,0.22711283649868985,0.018172476084288736,0.007719754579661009,0.19066379749620754,0.8907344574365921,0.09779515735178901,0.17212974444778006,0.5031547390018463,0.00011673787486499165,0.4538838260370863,0.007992168857615445,0.0016373652405226036,0.010312522304176452,0.8617596289653717,0.18399335364141356,0.8073984637810316,0.1610267226729971,0.00013634274155127635,0.19847167704348245,0.9759800334921687,0.8617057403461379,0.09719949782515291,0.004451555689304332,0.00024794722820242754,0.0004333874603732468,0.002037345428284265,0.8516517660549805
GPT4TS,0.000419311297844116,0.0007059307816643656,0.002114000025455587,0.3441650801949798,0.002028727842785738,0.27606442497135353,0.09229335942785122,0.0351129536584569,0.8852874813663902,1.0,0.26952803915776746,1.207991734197833e-06,0.8742260255964305,0.015252020520659437,0.5365695945323221,0.017367545389617378,0.009384394840524557,0.5588760571095928,0.722239887121771,0.8498863970723662,0.15888213732351542,0.03843314769557438,0.005357454186274868,0.28095778283427353,0.8142963540511035,0.037936837563993686,0.07928449358471745,0.3675709396321154,3.769723777136136e-06,0.36846633143870067,0.0020078214904180047,9.259964474983562e-05,0.0025122338939698174,0.7287427144995999,0.10447106705184162,0.716426961733609,0.12239162125012149,0.00010203568323663426,0.12291122418917055,0.9627548963557482,0.7752583093864558,0.04297136781115385,0.0009699117077539565,1.027173559164929e-05,0.00048285785287349725,7.606819250693952e-05,0.9997418632508979
