,Autoformer,BiMamba,CARD,Chronos,CoST,Crossformer,DLinear,FITS,FedFormer,GPT4TS,GUMNet,GUMNetHet,GUMNet_Adaptive,GUMNet_Decomp,GUMNet_Diffusion,GUMNet_Fourier,GUMNet_Fusion,GUMNet_Graph,GUMNet_Mamba,GUMNet_MoE_Sparse,GUMNet_Patch,GUMNet_RL,GUMNet_Wavelet,GUMNet_iTrans,Gated_TabNet,Informer,LTSF_Linear,Lag_Llama,MambaFormer,Moirai,NBEATS,NHits,PatchTST,RLinear,Reformer,S_Mamba,TEMPO,TFT,TTM,TimeMachine,TimeMixer,TimeXer,Time_MoE,TimesFM,TimesNet,UniTS,iTransformer
Autoformer,1.0,2.927294584820217e-05,1.3699904000352703e-05,0.0007787861663963724,3.741948857571842e-05,0.40538615226440866,0.8330142851270272,0.05553124176473023,0.0005119837963583063,0.39652638710128363,0.0011782099908008714,0.015015350809945094,2.9566105119727126e-08,0.0006095104259327133,0.0010572696100537016,4.793382224477227e-08,1.566543194275738e-06,3.9054082501266407e-07,7.668358462731284e-05,3.5593171370251753e-06,2.7201180996527796e-07,2.4033074463858384e-07,5.969813088313458e-08,1.3824787581384612e-06,0.009793915261307129,0.9305733496599222,0.002145894059115916,7.140404186034566e-05,0.00964202176056772,0.001066102320523843,2.95820115825407e-06,0.0003118860808688506,0.0033250418367480883,0.023116928499651967,0.006135709264246669,7.528588622607302e-05,0.05270615753452956,0.022593214418303642,0.014177482267050179,0.00042316575331580175,0.12353455150945236,0.0032007478523550237,0.006045564563476269,0.0012122330647457158,0.00023539278072681746,0.000986154657155236,1.4493490191558323e-05
BiMamba,2.927294584820217e-05,1.0,4.867592884316707e-07,2.104419717841033e-05,1.923226289335389e-08,0.07379654747156073,0.0025413415160175923,0.001204127840580771,3.901143097162496e-05,0.05541673669706437,3.909636921384241e-05,0.0005862626232620016,5.121071566804858e-09,1.3847288824253567e-05,2.6868379071842696e-05,1.038630959016018e-09,1.6677358050110058e-07,4.011179055574132e-08,1.588429531462765e-06,3.903635925617266e-08,6.101853911033572e-09,3.6652674229031845e-09,9.47212774882189e-09,1.7832777476911588e-08,0.0003180942791847219,0.2450820669392373,1.9522282124206924e-07,2.614452394134048e-06,0.0005176430524713727,3.53306217464322e-05,2.6955573129150423e-07,1.1911500070072023e-05,0.00011141781008672247,0.0010233821697416268,8.225314877718937e-05,3.926502807116705e-06,4.140535676011581e-05,0.0005559355765381024,7.541990350490302e-05,4.1731547328893726e-08,0.00041575217516287566,0.00015908324328695045,7.992092120812089e-05,2.9472929716334306e-05,1.8168105730964612e-07,3.126239723960644e-05,4.956509693787581e-07
CARD,1.3699904000352703e-05,4.867592884316707e-07,1.0,0.1470372209124824,0.011716407136684648,9.11655870103889e-05,1.809056161850009e-05,0.00010438024619796593,0.4404513072035363,0.0006505753303551742,0.9521101834404109,0.009141888766993178,2.676976329496483e-07,0.8498314191152687,0.11691483734933583,6.019435050763633e-05,0.0001458404851926165,0.28891500073903087,0.45624108611749703,0.6184133546092165,0.18995807019032296,0.06351920598184502,0.5603464634525559,0.003950617033518844,0.0013427920632045343,3.5368481331676804e-05,0.00036839274083710905,0.11687663744074683,0.6931241226683702,0.7597387540550391,0.1701269013091269,0.043148052215172594,0.4168455796033612,0.008864835898869883,0.00039224183226416187,0.27165453846936005,6.128876051914034e-05,0.00013238808713778027,0.00043417494998743145,0.00013540209398943404,0.0033670928236049225,0.7718489440884093,2.3440136360797226e-05,0.27329239958090623,0.00016580198634463805,0.18784455722658078,0.22760322486019047
Chronos,0.0007787861663963724,2.104419717841033e-05,0.1470372209124824,1.0,0.11637305436269552,0.003866278786941457,0.0005538246957830228,0.0002979375273555185,0.6409780725190819,0.0019265076519947577,0.11018287719271869,0.24847652152608868,9.095036581641125e-07,0.24239827347780585,0.946974713629763,1.4523170980496047e-05,2.382669450962105e-05,0.9397457123656427,0.13608965420576724,0.08010087396652898,0.029427279018121366,0.01942552433703959,0.551496554215575,0.0006783590076337997,0.09759947935725477,6.930693522266829e-05,0.007974743792785288,0.003680471398041618,0.6047752632052015,0.24110072579354602,0.010818985829365246,0.8152181324917396,0.6686584103170325,0.04239291199272932,0.0023515574228814007,0.02291301188987438,0.003006154127166649,0.026529692026196594,0.0036121813071627873,0.017849017126563504,0.047712716630839536,0.5022102705584555,0.0043794854695264895,0.7334318538687601,0.016402326210366747,0.7912358099689887,0.00026572992518913985
CoST,3.741948857571842e-05,1.923226289335389e-08,0.011716407136684648,0.11637305436269552,1.0,0.5230770886729181,3.908958963583231e-05,0.8795157744454323,0.08488439163023509,0.5749027277625229,0.06703824957250548,0.623222279106761,6.621318204391713e-06,0.03467085680498472,0.10086479698511175,1.2023028063135044e-05,0.00018805970277990802,0.013719264620129623,0.0133444873683628,0.0026357858829486602,0.0005625529574404542,0.00030209290664684474,0.007474823922711815,0.00031872872668170515,0.7100306418956985,0.20047526927115045,0.03927051278511051,0.00929254649135669,0.16352037732239322,0.07098716984108,0.0031544053218170998,0.06683068692105043,0.15105019514962925,0.5897473424653219,0.6110467295003166,0.017107737735603035,0.0023864779782813983,0.8312774669804179,0.5533920367014384,0.42672732008758985,0.05566564995409129,0.12037044362179938,0.3980176636958026,0.12270713473358219,0.4760461456438845,0.13987944148117437,0.005158056830438795
Crossformer,0.40538615226440866,0.07379654747156073,9.11655870103889e-05,0.003866278786941457,0.5230770886729181,1.0,0.3797282340900243,0.4355877191690807,0.00023724104868860785,0.9482378299040828,0.00019059629533257905,0.23897506649883882,2.643825158799018e-10,0.0036700303218784036,0.020624169972873974,3.8631050713888726e-07,6.18821438536088e-10,0.030981350519659667,0.0008137627691289229,0.0008654583428593376,0.00030621317089329914,0.00014505434863054667,0.005919066412690466,1.4018748307087492e-05,0.22384827242989402,0.3200545639875001,0.9454772590732481,1.6682199916795426e-05,0.0094312129871581,0.00034361739793320467,2.5483775889512117e-06,0.0017087005165454805,0.0013842493211386753,0.08403056610955772,0.131202386271279,1.5013750613857013e-06,0.8507666710893425,0.316641750881014,0.6408934932905517,0.7227659787449143,0.9421135161952743,0.0017936042597130886,0.7294595237942194,0.002308899176155954,0.6749037857662268,0.0010224747944520551,3.764146472562402e-05
DLinear,0.8330142851270272,0.0025413415160175923,1.809056161850009e-05,0.0005538246957830228,3.908958963583231e-05,0.3797282340900243,1.0,0.041651242676516764,0.0006330315754421445,0.3618175692750496,0.0006907913700953117,0.019141286703752147,5.4132539339946106e-08,0.0003165405561846857,0.0007352164931822003,8.052225042298744e-08,1.3512965040263225e-06,9.154100227171114e-06,6.545916852940259e-05,2.8969935994549445e-06,4.1448187326764696e-07,2.5833555028498267e-07,7.473660985635178e-07,1.645522391235943e-06,0.009422808484453427,0.8807100314733973,0.020949643489539316,7.003574149777592e-05,0.006673297268773082,0.0006272690981841134,4.874748623651115e-06,0.0002869210359879304,0.002113380888076666,0.014774349557691968,0.0043610097530750735,8.911984875248358e-05,0.0428321619809795,0.018480131378934228,0.009947439039047268,0.005525307452547201,0.12864945231261782,0.0027822202058023215,0.010389589484787631,0.000745389858927803,0.0015160297309371185,0.0009425536050229333,1.3571722222271987e-05
FITS,0.05553124176473023,0.001204127840580771,0.00010438024619796593,0.0002979375273555185,0.8795157744454323,0.4355877191690807,0.041651242676516764,1.0,0.010156400435568758,0.4081626801915055,1.2992132392142253e-07,0.5693061310383736,2.912098562291021e-08,0.001074556182415698,0.03788743039519482,2.135872976261055e-07,8.976466592258703e-08,0.07932812119979227,0.0006410510315673079,7.384538818455688e-05,5.000780866426524e-05,2.6928355859823228e-05,0.008091788964130098,3.7858276902280608e-06,0.588571426287456,0.02682260086799415,0.35629407176753736,4.221178843799578e-06,0.011112271057228007,2.3234443775610458e-05,1.5118805556602055e-05,0.004446848048964336,2.481986212043985e-05,0.07707534850622921,0.09906075831955397,2.9159576472537196e-05,0.25122225826854727,0.6351274895312544,0.7610875484266886,0.7180992724655493,0.5124488174044708,0.010178006099860415,0.6347155683901895,5.621850474035739e-07,0.7780007636708084,8.321596223836991e-05,1.4983800351586751e-06
FedFormer,0.0005119837963583063,3.901143097162496e-05,0.4404513072035363,0.6409780725190819,0.08488439163023509,0.00023724104868860785,0.0006330315754421445,0.010156400435568758,1.0,0.007781767759664993,0.5232919384604098,0.11607029969685723,4.659373809001721e-07,0.6623019448032985,0.6825444012139521,4.255511231998632e-05,3.726606148690692e-05,0.7917828582944493,0.3115202290687882,0.3464734255532256,0.12452995737747807,0.05335877132259892,0.8038200459173253,0.003562251673114636,0.033714027472987906,0.0015218636662761575,0.0056722850816637305,0.08922063869392138,0.9008546319369188,0.6881532177307106,0.04255531380420097,0.783508040767968,0.9174082376993367,0.08326657135300763,0.033284536704169865,0.1406978630310851,0.0034448544285823335,0.06619396632221042,0.003932490675043088,0.01073810345113535,0.026653164698264398,0.7487664134002947,0.003082877091527658,0.8418491464457767,0.015819532979196138,0.78121699057242,0.05941881936198157
GPT4TS,0.39652638710128363,0.05541673669706437,0.0006505753303551742,0.0019265076519947577,0.5749027277625229,0.9482378299040828,0.3618175692750496,0.4081626801915055,0.007781767759664993,1.0,1.053325542565986e-06,0.31714371993202994,6.1376412840985495e-09,0.0009400505599637121,0.03234682506472231,4.7326225161015145e-09,4.809457720966748e-08,0.07326326885856926,0.0007962697242764882,0.0006220793181166417,0.0003439017042830006,0.000294251327006112,0.019644253142065526,1.8107023058711036e-07,0.33437633309946957,0.15782726661156543,0.9067451514518776,1.72723798375074e-07,0.0004416909603219832,6.961442953290486e-05,9.933428203123817e-05,0.005650997907413524,8.562655526200835e-05,0.0842069103807821,0.11663181304977743,8.682306884333357e-06,0.8212306797440518,0.3029197692562069,0.6801574547438984,0.7574065515105459,0.9137053686790921,0.0002839464812496306,0.7891023434839968,0.0004069842482188335,0.7088420625714997,0.0009089760241038913,1.488291243134654e-06
